device,sourceVersion,sourceRole,caseName,topology,linkClass,calibrationMode,seed,mechanism,primaryRTScore,transitionScore,probeAsymmetryScore,heldoutScore,parameterCount,complexityPenalty,objectiveScore,hasBothProbePairs,hasHeldoutDiagnostic
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,central_lane_g0_03_p0_03,central_lane,,shape,NaN,central-lane / 1D-like,0.175577479903583,0.275375604377878,0.0481259348583226,0.166090633807819,1,0.025,0.421371326267292,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,central_lane_g0_03_p0_08,central_lane,,shape,NaN,central-lane / 1D-like,0.175580122057099,0.275380250836635,0.0481259348583226,0.166093224445022,1,0.025,0.421377142234568,1,1
AS006,v7.4.6,gap_tied_weak_links,bulk_AB_reference,none,bulk_sns,shape,NaN,no weak links,0.222507913444842,0.234745736082692,0.048108991542823,0.227952565572825,0,0,0.427893386348772,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,no_weak_links,none,,shape,NaN,no weak links,0.22194233049767,0.236433805155282,0.0483208164117649,0.227107792412538,0,0,0.428348189031969,1,1
AS006,v7.4.6,gap_tied_weak_links,bulk_AB_reference,none,bulk_sns,conductance,NaN,no weak links,0.220156882854387,0.233012310150632,0.0484792164703883,0.267232195735715,0,0,0.430194278115046,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,central_lane_g0_003_p0_03,central_lane,,shape,NaN,central-lane / 1D-like,0.179608388305595,0.282420853809787,0.0481259348583226,0.170092914427642,1,0.025,0.430224601289039,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,central_lane_g0_003_p0_08,central_lane,,shape,NaN,central-lane / 1D-like,0.179634024877284,0.282466751365455,0.0481259348583226,0.170118068829478,1,0.025,0.430281510901143,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,central_lane_g0_01_p0_03,central_lane,,shape,NaN,central-lane / 1D-like,0.179695574571206,0.282577228451971,0.0481259348583226,0.170178088757666,1,0.025,0.430418257282873,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,central_lane_g0_01_p0_08,central_lane,,shape,NaN,central-lane / 1D-like,0.179705345293033,0.282594796561436,0.0481259348583226,0.170187615261945,1,0.025,0.430439983113712,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,no_weak_links,none,,conductance,NaN,no weak links,0.221942330391153,0.236433805086387,0.0483208164135672,0.268016871878733,0,0,0.434045116165274,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_01_p0_08,anisotropic,,conductance,NaN,physical bottleneck W_{ij},0.184746481238112,0.223687092684002,0.0463485835143281,0.180476206416188,3,0.075,0.450590782116386,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_003_p0_08,anisotropic,,conductance,NaN,physical bottleneck W_{ij},0.184917192110267,0.223712106139532,0.0463360172022475,0.180790081646043,3,0.075,0.450815144725186,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_03_p0_08,anisotropic,,conductance,NaN,physical bottleneck W_{ij},0.185162164457989,0.223779111780982,0.0466674861685649,0.18042000581707,3,0.075,0.451244747761642,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_01_p0_08,anisotropic,,shape,NaN,physical bottleneck W_{ij},0.184746481178675,0.223687092669137,0.0463485835141106,0.190302273434603,3,0.075,0.45203079212286,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_003_p0_08,anisotropic,,shape,NaN,physical bottleneck W_{ij},0.184917192050809,0.223712106123759,0.046336017203443,0.190638784562383,3,0.075,0.45225807621032,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_03_p0_08,anisotropic,,shape,NaN,physical bottleneck W_{ij},0.185162164404758,0.22377911176728,0.0466674861676521,0.190352089071666,3,0.075,0.452700298554457,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_003_p0_08,combined,,conductance,NaN,physical bottleneck W_{ij},0.190305045180695,0.225240688506239,0.0477727597783239,0.194698113290996,3,0.075,0.460016385287621,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_003_p0_08,combined,,shape,NaN,physical bottleneck W_{ij},0.190305045180695,0.225240688506239,0.0477727597783239,0.194698113290996,3,0.075,0.460016385287621,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_01_p0_08,combined,,conductance,NaN,physical bottleneck W_{ij},0.190854493636831,0.225335112563512,0.0476281106714284,0.195170391671349,3,0.075,0.460604357854602,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_01_p0_08,combined,,shape,NaN,physical bottleneck W_{ij},0.190854493636831,0.225335112563512,0.0476281106714284,0.195170391671349,3,0.075,0.460604357854602,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_03_p0_08,combined,,conductance,NaN,physical bottleneck W_{ij},0.191775155186834,0.225488459513202,0.0476137391274994,0.196154088899947,3,0.075,0.46175132604775,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_03_p0_08,combined,,shape,NaN,physical bottleneck W_{ij},0.191775155186834,0.225488459513202,0.0476137391274994,0.196154088899947,3,0.075,0.46175132604775,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_003_p0_08,shuffled,,shape,NaN,shuffled weak links,0.210540894624759,0.231061138605775,0.049372754363085,0.218904173384066,2,0.05,0.463189056014747,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_01_p0_08,shuffled,,shape,NaN,shuffled weak links,0.210838105871939,0.231173778155996,0.0492746799743603,0.219079988483422,2,0.05,0.46352006165781,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_03_p0_08,shuffled,,shape,NaN,shuffled weak links,0.211649308456699,0.231490204732622,0.0490694002843229,0.219556192664521,2,0.05,0.46446579778823,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_003_p0_08,shuffled,,conductance,NaN,shuffled weak links,0.210540894545357,0.231061138562864,0.0493727543633683,0.249470586180042,2,0.05,0.467491645039087,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_01_p0_08,shuffled,,conductance,NaN,shuffled weak links,0.210838105793418,0.231173778113379,0.049274679975139,0.249522929195232,2,0.05,0.467804872644752,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_003_p0_03,anisotropic,,conductance,NaN,physical bottleneck W_{ij},0.197300275491177,0.226569237397692,0.0471215600221555,0.198333547990192,3,0.075,0.467945841060761,1,1
AS006,v7.4.6,gap_tied_weak_links,shuffled_tau_control,shuffled,boundary_constriction,shape,NaN,shuffled weak links,0.216309525643506,0.231628183526018,0.0467723765005171,0.221564052347737,2,0.05,0.46811635926282,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_01_p0_03,anisotropic,,conductance,NaN,physical bottleneck W_{ij},0.197524109747349,0.226601373656709,0.0471256932626898,0.198454484630111,3,0.075,0.468208967850331,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_003_p0_03,anisotropic,,shape,NaN,physical bottleneck W_{ij},0.197300275476475,0.226569237392398,0.0471215600222326,0.202629249224545,3,0.075,0.468567458782212,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_03_p0_08,shuffled,,conductance,NaN,shuffled weak links,0.211649308379046,0.231490204690069,0.0490694002847645,0.249879223153729,2,0.05,0.468732290886506,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_01_p0_03,anisotropic,,shape,NaN,physical bottleneck W_{ij},0.197524109732855,0.226601373651397,0.0471256932628784,0.202805872836574,3,0.075,0.468838565851778,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_03_p0_03,anisotropic,,conductance,NaN,physical bottleneck W_{ij},0.198131057367408,0.226693585383289,0.0471260656033154,0.198844519902337,3,0.075,0.468927992916365,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,anisotropic_g0_03_p0_03,anisotropic,,shape,NaN,physical bottleneck W_{ij},0.198131057352952,0.226693585377866,0.0471260656034959,0.20330999395558,3,0.075,0.46957385742184,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_003_p0_08,tear_lane,,shape,NaN,physical bottleneck W_{ij},0.197527654425982,0.226645274328901,0.050874868770994,0.200745979681749,3,0.075,0.470820196772191,1,1
AS006,v7.4.6,gap_tied_weak_links,shuffled_tau_control,shuffled,boundary_constriction,conductance,NaN,shuffled weak links,0.215973402003922,0.231263704323696,0.0469834965196003,0.244653060117059,2,0.05,0.4709410469944,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_003_p0_03,shuffled,,shape,NaN,shuffled weak links,0.217269137003321,0.233768837196873,0.047905113237997,0.223037935332059,2,0.05,0.471249478418863,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_01_p0_08,tear_lane,,shape,NaN,physical bottleneck W_{ij},0.197659229900982,0.226665751793442,0.0513554350667557,0.201014836699291,3,0.075,0.471291291008848,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_01_p0_03,shuffled,,shape,NaN,shuffled weak links,0.217327987295332,0.233800003412321,0.0479341435732671,0.223093460627761,2,0.05,0.47135233316108,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_03_p0_03,shuffled,,shape,NaN,shuffled weak links,0.217484476036193,0.233882029902881,0.0479872599445206,0.223251160009221,2,0.05,0.471612304454106,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_003_p0_08,tear_lane,,conductance,NaN,physical bottleneck W_{ij},0.197527654402569,0.226645274320515,0.0508748687682219,0.206635344894475,3,0.075,0.471670157283076,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_03_p0_08,tear_lane,,shape,NaN,physical bottleneck W_{ij},0.197898699458776,0.226691340759571,0.051559684345925,0.201596485519505,3,0.075,0.471752774289667,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_01_p0_08,tear_lane,,conductance,NaN,physical bottleneck W_{ij},0.19765922987891,0.226665751785529,0.0513554350641975,0.206621944489216,3,0.075,0.472100429765588,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_03_p0_08,tear_lane,,conductance,NaN,physical bottleneck W_{ij},0.197898699440388,0.226691340752853,0.0515596843438991,0.206620109930854,3,0.075,0.472477538153058,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_003_p0_03,shuffled,,conductance,NaN,shuffled weak links,0.217269136960109,0.233768837171062,0.0479051132393578,0.238426827913347,2,0.05,0.473421647813376,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_01_p0_03,shuffled,,conductance,NaN,shuffled weak links,0.217327987252492,0.233800003386718,0.0479341435746762,0.238418645109608,2,0.05,0.473515468206477,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,shuffled_g0_03_p0_03,shuffled,,conductance,NaN,shuffled weak links,0.217484475993126,0.23388202987708,0.0479872599449415,0.238447625578022,2,0.05,0.473757107818773,1,1
AS006,v7.4.6,gap_tied_weak_links,uniform_tau_control,uniform,boundary_constriction,shape,NaN,uniform weak links,0.221303475978897,0.233524256954093,0.0480425081399498,0.227883244430155,2,0.05,0.475906364262141,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_01_p0_03,combined,,conductance,NaN,physical bottleneck W_{ij},0.2023468831017,0.227724973234202,0.0484944355747956,0.208462603398116,3,0.075,0.475971814566194,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_01_p0_03,combined,,shape,NaN,physical bottleneck W_{ij},0.2023468831017,0.227724973234202,0.0484944355747956,0.208462603398116,3,0.075,0.475971814566194,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_003_p0_03,combined,,conductance,NaN,physical bottleneck W_{ij},0.202235386180855,0.227702273655723,0.0487189951971964,0.208631221615254,3,0.075,0.476005671030008,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_003_p0_03,combined,,shape,NaN,physical bottleneck W_{ij},0.202235386180855,0.227702273655723,0.0487189951971964,0.208631221615254,3,0.075,0.476005671030008,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_03_p0_03,combined,,conductance,NaN,physical bottleneck W_{ij},0.202760882511054,0.227821300520994,0.0481260474498375,0.208318362542111,3,0.075,0.476201841457665,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,combined_g0_03_p0_03,combined,,shape,NaN,physical bottleneck W_{ij},0.202760882511054,0.227821300520994,0.0481260474498375,0.208318362542111,3,0.075,0.476201841457665,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_003_p0_08,uniform,,shape,NaN,uniform weak links,0.220742527797982,0.236339625446896,0.048287579133712,0.226017092975007,2,0.05,0.47691746058765,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_01_p0_08,uniform,,shape,NaN,uniform weak links,0.220754353903571,0.236342025534038,0.0482891880360742,0.226025655764575,2,0.05,0.476932905368321,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_03_p0_08,uniform,,shape,NaN,uniform weak links,0.220788051122209,0.236348873536571,0.0482937608500601,0.22605004532061,2,0.05,0.476976910842806,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_003_p0_03,uniform,,shape,NaN,uniform weak links,0.221510509256964,0.236391041676688,0.0483006078071386,0.226727854241101,2,0.05,0.477824789560281,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_01_p0_03,uniform,,shape,NaN,uniform weak links,0.221514453237845,0.236391900494724,0.0483011479366381,0.226730637575582,2,0.05,0.477829967059187,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_03_p0_03,uniform,,shape,NaN,uniform weak links,0.221525709846116,0.236394352764124,0.04830268836346,0.226738580788592,2,0.05,0.477844744122968,1,1
AS006,v7.4.6,gap_tied_weak_links,uniform_tau_control,uniform,boundary_constriction,conductance,NaN,uniform weak links,0.217300803667166,0.230744205717875,0.0486780861697909,0.282773283401762,2,0.05,0.478214141281741,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_003_p0_03,tear_lane,,shape,NaN,physical bottleneck W_{ij},0.205940320025877,0.228865485270949,0.0478441307717588,0.209920080823391,3,0.075,0.480068763528932,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_01_p0_03,tear_lane,,shape,NaN,physical bottleneck W_{ij},0.206154379708544,0.228923783283846,0.0478247466180295,0.210102635631693,3,0.075,0.480332380387207,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_03_p0_03,tear_lane,,shape,NaN,physical bottleneck W_{ij},0.206624436477093,0.229055296908512,0.0476974888310056,0.210554659361024,3,0.075,0.480869869371747,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_003_p0_03,tear_lane,,conductance,NaN,physical bottleneck W_{ij},0.205940320002813,0.228865485260445,0.0478441307724213,0.217940418500849,3,0.075,0.481216506895555,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_01_p0_03,tear_lane,,conductance,NaN,physical bottleneck W_{ij},0.206154379685892,0.228923783273461,0.0478247466186342,0.217974179935375,3,0.075,0.481458730302635,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_03_p0_03,uniform,,conductance,NaN,uniform weak links,0.221525709770388,0.236394352715159,0.0483026883643502,0.255415228653779,2,0.05,0.481858891418206,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,tear_lane_g0_03_p0_03,tear_lane,,conductance,NaN,physical bottleneck W_{ij},0.206624436456035,0.229055296898742,0.0476974888312684,0.218060017791422,3,0.075,0.481943583066136,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_01_p0_03,uniform,,conductance,NaN,uniform weak links,0.221514453159184,0.236391900443848,0.0483011479380359,0.256709148733901,2,0.05,0.482024192875776,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_003_p0_03,uniform,,conductance,NaN,uniform weak links,0.221510509176946,0.236391041624971,0.0483006078082045,0.257211939161511,2,0.05,0.482088897500599,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_03_p0_08,uniform,,conductance,NaN,uniform weak links,0.220788050988144,0.236348873449731,0.0482937608525228,0.277958655621292,2,0.05,0.484180353090318,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_01_p0_08,uniform,,conductance,NaN,uniform weak links,0.220754353761922,0.236342025442306,0.0482891880388046,0.281003660255019,2,0.05,0.484553230118888,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,uniform_g0_003_p0_08,uniform,,conductance,NaN,uniform weak links,0.220742527653118,0.236339625353113,0.0482875791364349,0.282277757414655,2,0.05,0.484711693944686,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,contact_relaxation_g0_003_p0_08,contact_relaxation,,conductance,NaN,physical bottleneck W_{ij},0.210613467128095,0.236520201885752,0.0472289224056131,0.189128000672414,3,0.075,0.485954383968786,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,contact_relaxation_g0_01_p0_08,contact_relaxation,,conductance,NaN,physical bottleneck W_{ij},0.210795186948866,0.236404423349068,0.0473102998433744,0.188963935111794,3,0.075,0.486091493403318,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,contact_relaxation_g0_03_p0_08,contact_relaxation,,conductance,NaN,physical bottleneck W_{ij},0.211209896645787,0.23606147184525,0.0474232866558828,0.189170399610606,3,0.075,0.48639838789445,1,1
AS006,v7.4.6,gap_tied_weak_links,anisotropic_gap_control,anisotropic,anisotropic,conductance,NaN,gap-tied weak links,0.192477897511724,0.225752413334108,0.047711878739795,0.188323160829926,4,0.1,0.486530297458584,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,boundary_lane_g0_003_p0_03,boundary_lane,,shape,NaN,physical bottleneck W_{ij},0.211163003266187,0.230776611728185,0.048065715755589,0.217479472253651,3,0.075,0.487653058705084,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,boundary_lane_g0_01_p0_03,boundary_lane,,shape,NaN,physical bottleneck W_{ij},0.211249415472717,0.230813587567125,0.0480678218573073,0.217551341693178,3,0.075,0.487773174566698,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,boundary_lane_g0_03_p0_03,boundary_lane,,shape,NaN,physical bottleneck W_{ij},0.211494837685097,0.230919378656092,0.0480739115450885,0.217756225124557,3,0.075,0.488114955144497,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,boundary_lane_g0_003_p0_03,boundary_lane,,conductance,NaN,physical bottleneck W_{ij},0.211163003222176,0.230776611705463,0.0480657157561891,0.235205781767131,3,0.075,0.490164126038216,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,boundary_lane_g0_01_p0_03,boundary_lane,,conductance,NaN,physical bottleneck W_{ij},0.211249415429579,0.230813587544754,0.0480678218583996,0.234917023491764,3,0.075,0.490233372061064,1,1
AS006,v7.4.6,gap_tied_weak_links,anisotropic_gap_control,anisotropic,anisotropic,shape,NaN,gap-tied weak links,0.194232148179413,0.225913833268817,0.048122505096786,0.200252766617232,4,0.1,0.490363037480239,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,boundary_lane_g0_03_p0_03,boundary_lane,,conductance,NaN,physical bottleneck W_{ij},0.211494837644222,0.230919378634768,0.0480739115459338,0.234216921850805,3,0.075,0.490447410374963,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,contact_relaxation_g0_003_p0_08,contact_relaxation,,shape,NaN,physical bottleneck W_{ij},0.210613466916894,0.236520201740609,0.0472289224076103,0.220910463846689,3,0.075,0.490536467759173,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,contact_relaxation_g0_01_p0_08,contact_relaxation,,shape,NaN,physical bottleneck W_{ij},0.210795186746244,0.236404423209932,0.0473102998458084,0.220838303606047,3,0.075,0.490687279277411,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,contact_relaxation_g0_03_p0_08,contact_relaxation,,shape,NaN,physical bottleneck W_{ij},0.211209896467182,0.236061471723631,0.0474232866587679,0.220789306803112,3,0.075,0.490957038110294,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_3_g0_003_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.197841035948836,0.227677290208021,0.0516264223504939,0.202855414431544,4,0.1,0.497508634457025,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_3_g0_003_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.197841035948836,0.227677290208021,0.0516264223504939,0.202855414431544,4,0.1,0.497508634457025,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_3_g0_01_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.198007553037196,0.227665129442619,0.05146386889592,0.202927059104815,4,0.1,0.49758066971319,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_3_g0_01_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.198007553037196,0.227665129442619,0.05146386889592,0.202927059104815,4,0.1,0.49758066971319,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_3_g0_03_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.198548036164413,0.227689810004475,0.0507776611425275,0.203319143711486,4,0.1,0.497780849246967,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_3_g0_03_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.198548036164413,0.227689810004475,0.0507776611425275,0.203319143711486,4,0.1,0.497780849246967,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_7_g0_003_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.199609205671278,0.227944670120516,0.0521596847645014,0.204654525170483,4,0.1,0.500016825142839,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_7_g0_003_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.199609205671278,0.227944670120516,0.0521596847645014,0.204654525170483,4,0.1,0.500016825142839,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_7_g0_01_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.199741369201576,0.227932554614849,0.0519586435487512,0.204710926818369,4,0.1,0.500029227877005,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_7_g0_01_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.199741369201576,0.227932554614849,0.0519586435487512,0.204710926818369,4,0.1,0.500029227877005,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_7_g0_03_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.200232720712382,0.227965938421348,0.0512298235965499,0.205080684943983,4,0.1,0.500156628173899,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a3_7_g0_03_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.200232720712382,0.227965938421348,0.0512298235965499,0.205080684943983,4,0.1,0.500156628173899,1,1
AS006,v7.4.6,gap_tied_weak_links,crack_tunnel_a3_3_g0_01_p0_08,tear_lane,crack_tunnel,shape,NaN,gap-tied weak links,0.201874981499826,0.228535199959172,0.0499144793690174,0.207190134318818,4,0.1,0.501655060112433,1,1
AS006,v7.4.6,gap_tied_weak_links,crack_tunnel_a3_3_g0_03_p0_08,tear_lane,crack_tunnel,shape,NaN,gap-tied weak links,0.202039749696407,0.228507372499582,0.049646472785027,0.207494189672049,4,0.1,0.501686076727876,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a4_1_g0_01_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.200908167922177,0.228081770286658,0.0523784424358779,0.205884832738144,4,0.1,0.501706628662545,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a4_1_g0_01_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.200908167922177,0.228081770286658,0.0523784424358779,0.205884832738144,4,0.1,0.501706628662545,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a4_1_g0_003_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.200803921163917,0.228093230339081,0.052566242509931,0.205861985949445,4,0.1,0.501718646678054,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a4_1_g0_003_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.200803921163917,0.228093230339081,0.052566242509931,0.205861985949445,4,0.1,0.501718646678054,1,1
AS006,v7.4.6,gap_tied_weak_links,crack_tunnel_a3_3_g0_003_p0_08,tear_lane,crack_tunnel,shape,NaN,gap-tied weak links,0.201909922780258,0.228569423387262,0.0499831035574714,0.207140066738182,4,0.1,0.501744504958609,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a4_1_g0_03_p0_08,combined,boundary_constriction,conductance,NaN,gap-tied weak links,0.201347724728814,0.228125976964414,0.0516168438865712,0.206219722478181,4,0.1,0.50176398731567,1,1
AS006,v7.4.6,gap_tied_weak_links,combined_a4_1_g0_03_p0_08,combined,boundary_constriction,shape,NaN,gap-tied weak links,0.201347724728814,0.228125976964414,0.0516168438865712,0.206219722478181,4,0.1,0.50176398731567,1,1
AS006,v7.4.6,gap_tied_weak_links,crack_tunnel_a3_3_g0_03_p0_08,tear_lane,crack_tunnel,conductance,NaN,gap-tied weak links,0.202317270203197,0.228556839640459,0.0496686058545041,0.21245743683335,4,0.1,0.50271913817555,1,1
AS006,v7.4.6,gap_tied_weak_links,crack_tunnel_a3_3_g0_01_p0_08,tear_lane,crack_tunnel,conductance,NaN,gap-tied weak links,0.202171287947419,0.228587230797782,0.0499204836774902,0.212752264184021,4,0.1,0.502784754279742,1,1
AS006,v7.4.6,gap_tied_weak_links,crack_tunnel_a3_3_g0_003_p0_08,tear_lane,crack_tunnel,conductance,NaN,gap-tied weak links,0.202254758909099,0.22862268470967,0.0500574598618063,0.212987253570291,4,0.1,0.503005340530132,1,1
AS006,v7.4.5,runtime_cleaned_physical_bottleneck_Wij,current_crowding_g0_03_p0_03,current_crowding,,shape,NaN,physical bottleneck W_{ij},0.221751915152118,0.236516024205441,0.048446525099116,0.226811950878078,3,0.075,0.503240643923499,1,1
