B_T,shared_flux_quanta,shared_phase_envelope,R1_R2_shared_phase_state,independent_channel_periods,independent_channel_loop_geometry,manual_period_fit
-0.0059,-5.70645461259516,0.604068342454045,1,0,0,0
-0.0058,-5.60973504289016,0.337954625773184,1,0,0,0
-0.0057,-5.51301547318516,0.0408779218404821,1,0,0,0
-0.0056,-5.41629590348015,0.259943967026252,1,0,0,0
-0.0055,-5.31957633377515,0.536950109270738,1,0,0,0
-0.0054,-5.22285676407015,0.76476154275753,1,0,0,0
-0.0053,-5.12613719436514,0.922506464075922,1,0,0,0
-0.0052,-5.02941762466014,0.995732477503703,1,0,0,0
-0.0051,-4.93269805495514,0.977730705732031,1,0,0,0
-0.005,-4.83597848525014,0.870150448954985,1,0,0,0
-0.0049,-4.73925891554513,0.682848078013816,1,0,0,0
-0.0048,-4.64253934584013,0.432984005820243,1,0,0,0
-0.0047,-4.54581977613513,0.143450471426551,1,0,0,0
-0.0046,-4.44910020643012,0.159225818767248,1,0,0,0
-0.0045,-4.35238063672512,0.447314035235536,1,0,0,0
-0.0044,-4.25566106702012,0.694419889829405,1,0,0,0
-0.0043,-4.15894149731512,0.877903848001458,1,0,0,0
-0.0042,-4.06222192761011,0.980955335122616,1,0,0,0
-0.0041,-3.96550235790511,0.994132900658756,1,0,0,0
-0.004,-3.86878278820011,0.916229232259079,1,0,0,0
-0.0039,-3.77206321849511,0.754381768229134,1,0,0,0
-0.0038,-3.6753436487901,0.523418774209727,1,0,0,0
-0.0037,-3.5786240790851,0.244500795712284,1,0,0,0
-0.0036,-3.4819045093801,0.0568180450411079,1,0,0,0
-0.0035,-3.38518493967509,0.352931286373403,1,0,0,0
-0.0034,-3.28846536997009,0.616709397225511,1,0,0,0
-0.0033,-3.19174580026509,0.823985351432475,1,0,0,0
-0.0032,-3.09502623056009,0.955768780944022,1,0,0,0
-0.0031,-2.99830666085508,0.999985849994077,1,0,0,0
-0.003,-2.90158709115008,0.952585445087215,1,0,0,0
-0.0029,-2.80486752144508,0.817910333035714,1,0,0,0
-0.0028,-2.70814795174008,0.60829928200424,1,0,0,0
-0.0027,-2.61142838203507,0.342956598742808,1,0,0,0
-0.0026,-2.51470881233007,0.0461926536166577,1,0,0,0
-0.0025,-2.41798924262507,0.254803405633652,1,0,0,0
-0.0024,-2.32126967292006,0.532454690175492,1,0,0,0
-0.0023,-2.22455010321506,0.761323130729406,1,0,0,0
-0.0022,-2.12783053351006,0.920440082196936,1,0,0,0
-0.0021,-2.03111096380506,0.995227445140711,1,0,0,0
-0.002,-1.93439139410005,0.978833293329124,1,0,0,0
-0.0019,-1.83767182439505,0.872759638792299,1,0,0,0
-0.0018,-1.74095225469005,0.686724819326815,1,0,0,0
-0.0017,-1.64423268498505,0.437773116336812,1,0,0,0
-0.0016,-1.54751311528004,0.148713178730027,1,0,0,0
-0.0015,-1.45079354557504,0.153971677448785,1,0,0,0
-0.0014,-1.35407397587004,0.442549837869002,1,0,0,0
-0.0013,-1.25735440616504,0.69058212631929,1,0,0,0
-0.0012,-1.16063483646003,0.875344129521496,1,0,0,0
-0.0011,-1.06391526675503,0.97990817993242,1,0,0,0
-0.001,-0.967195697050027,0.994694247829232,1,0,0,0
-0.0009,-0.870476127345024,0.918347651852721,1,0,0,0
-0.0008,-0.773756557640022,0.757863173247661,1,0,0,0
-0.0007,-0.677036987935019,0.527944202606202,1,0,0,0
-0.0006,-0.580317418230016,0.249655633301658,1,0,0,0
-0.0005,-0.483597848525014,0.0515060781401949,1,0,0,0
-0.0004,-0.386878278820011,0.34794886603662,1,0,0,0
-0.0003,-0.290158709115008,0.612513006677549,1,0,0,0
-0.0002,-0.193439139410005,0.8209594588153,1,0,0,0
-0.0001,-0.0967195697050027,0.95419061481847,1,0,0,0
0,0,1,1,0,0,0
0.0001,0.0967195697050027,0.95419061481847,1,0,0,0
0.0002,0.193439139410005,0.8209594588153,1,0,0,0
0.0003,0.290158709115008,0.612513006677549,1,0,0,0
0.0004,0.386878278820011,0.34794886603662,1,0,0,0
0.0005,0.483597848525014,0.0515060781401949,1,0,0,0
0.0006,0.580317418230016,0.249655633301658,1,0,0,0
0.0007,0.677036987935019,0.527944202606202,1,0,0,0
0.0008,0.773756557640022,0.757863173247661,1,0,0,0
0.0009,0.870476127345024,0.918347651852721,1,0,0,0
0.001,0.967195697050027,0.994694247829232,1,0,0,0
0.0011,1.06391526675503,0.97990817993242,1,0,0,0
0.0012,1.16063483646003,0.875344129521496,1,0,0,0
0.0013,1.25735440616504,0.69058212631929,1,0,0,0
0.0014,1.35407397587004,0.442549837869002,1,0,0,0
0.0015,1.45079354557504,0.153971677448785,1,0,0,0
0.0016,1.54751311528004,0.148713178730027,1,0,0,0
0.0017,1.64423268498505,0.437773116336812,1,0,0,0
0.0018,1.74095225469005,0.686724819326815,1,0,0,0
0.0019,1.83767182439505,0.872759638792299,1,0,0,0
0.002,1.93439139410005,0.978833293329124,1,0,0,0
0.0021,2.03111096380506,0.995227445140711,1,0,0,0
0.0022,2.12783053351006,0.920440082196936,1,0,0,0
0.0023,2.22455010321506,0.761323130729406,1,0,0,0
0.0024,2.32126967292006,0.532454690175492,1,0,0,0
0.0025,2.41798924262507,0.254803405633652,1,0,0,0
0.0026,2.51470881233007,0.0461926536166577,1,0,0,0
0.0027,2.61142838203507,0.342956598742808,1,0,0,0
0.0028,2.70814795174008,0.60829928200424,1,0,0,0
0.0029,2.80486752144508,0.817910333035714,1,0,0,0
0.003,2.90158709115008,0.952585445087215,1,0,0,0
0.0031,2.99830666085508,0.999985849994077,1,0,0,0
0.0032,3.09502623056009,0.955768780944022,1,0,0,0
0.0033,3.19174580026509,0.823985351432475,1,0,0,0
0.0034,3.28846536997009,0.616709397225511,1,0,0,0
0.0035,3.38518493967509,0.352931286373403,1,0,0,0
0.0036,3.4819045093801,0.0568180450411079,1,0,0,0
0.0037,3.5786240790851,0.244500795712284,1,0,0,0
0.0038,3.6753436487901,0.523418774209727,1,0,0,0
0.0039,3.77206321849511,0.754381768229134,1,0,0,0
0.004,3.86878278820011,0.916229232259079,1,0,0,0
0.0041,3.96550235790511,0.994132900658756,1,0,0,0
0.0042,4.06222192761011,0.980955335122616,1,0,0,0
0.0043,4.15894149731512,0.877903848001458,1,0,0,0
0.0044,4.25566106702012,0.694419889829405,1,0,0,0
0.0045,4.35238063672512,0.447314035235536,1,0,0,0
0.0046,4.44910020643012,0.159225818767248,1,0,0,0
0.0047,4.54581977613513,0.143450471426551,1,0,0,0
0.0048,4.64253934584013,0.432984005820243,1,0,0,0
0.0049,4.73925891554513,0.682848078013816,1,0,0,0
0.005,4.83597848525014,0.870150448954985,1,0,0,0
0.0051,4.93269805495514,0.977730705732031,1,0,0,0
0.0052,5.02941762466014,0.995732477503703,1,0,0,0
0.0053,5.12613719436514,0.922506464075922,1,0,0,0
0.0054,5.22285676407015,0.76476154275753,1,0,0,0
0.0055,5.31957633377515,0.536950109270738,1,0,0,0
0.0056,5.41629590348015,0.259943967026252,1,0,0,0
0.0057,5.51301547318516,0.0408779218404821,1,0,0,0
0.0058,5.60973504289016,0.337954625773184,1,0,0,0
0.0059,5.70645461259516,0.604068342454045,1,0,0,0
0.006,5.80317418230016,0.814838060384015,1,0,0,0
0.0061,5.89989375200517,0.950953317176579,1,0,0,0
0.0062,5.99661332171017,0.999943400376752,1,0,0,0
0.0063,6.09333289141517,0.957319898801751,1,0,0,0
0.0064,6.19005246112017,0.826987925254443,1,0,0,0
0.0065,6.28677203082518,0.620888334890225,1,0,0,0
0.0066,6.38349160053018,0.357903718750599,1,0,0,0
0.0067,6.48021117023518,0.062128403990674,1,0,0,0
0.0068,6.57693073994018,0.239339038747493,1,0,0,0
0.0069,6.67365030964519,0.518878533055741,1,0,0,0
0.007,6.77036987935019,0.750879014197631,1,0,0,0
0.0071,6.86708944905519,0.914084883367309,1,0,0,0
0.0072,6.9638090187602,0.993543419515413,1,0,0,0
0.0073,7.0605285884652,0.981974729265206,1,0,0,0
0.0074,7.1572481581702,0.88043872179212,1,0,0,0
0.0075,7.2539677278752,0.698238001248418,1,0,0,0
0.0076,7.35068729758021,0.452065573609573,1,0,0,0
0.0077,7.44740686728521,0.16447545399315,1,0,0,0
0.0078,7.54412643699021,0.13818370447303,1,0,0,0
0.0079,7.64084600669522,0.428182641851189,1,0,0,0
0.008,7.73756557640022,0.678952012092123,1,0,0,0
0.0081,7.83428514610522,0.867516633849657,1,0,0,0
0.0082,7.93100471581022,0.976600448344383,1,0,0,0
0.0083,8.02772428551522,0.996209330625784,1,0,0,0
0.0084,8.12444385522023,0.924546739011046,1,0,0,0
0.0085,8.22116342492523,0.768178312024938,1,0,0,0
0.0086,8.31788299463023,0.541430332671533,1,0,0,0
0.0087,8.41460256433523,0.265077172001502,1,0,0,0
0.0088,8.51132213404024,0.0355620332186332,1,0,0,0
0.0089,8.60804170374524,0.332943088683654,1,0,0,0
0.009,8.70476127345024,0.599820307762603,1,0,0,0
0.0091,8.80148084315525,0.811742727805553,1,0,0,0
0.0092,8.89820041286025,0.949294277275799,1,0,0,0
0.0093,8.99491998256525,0.99987265234935,1,0,0,0
0.0094,9.09163955227026,0.958843924495,1,0,0,0
0.0095,9.18835912197526,0.829967095308331,1,0,0,0
0.0096,9.28507869168026,0.625049701407712,1,0,0,0
0.0097,9.38179826138526,0.362866022448312,1,0,0,0
0.0098,9.47851783109027,0.0674370047056747,1,0,0,0
0.0099,9.57523740079527,0.234170508485071,1,0,0,0
0.01,9.67195697050027,0.514323607633124,1,0,0,0
0.0101,9.76867654020527,0.74735501028113,1,0,0,0
0.0102,9.86539610991028,0.911914665862511,1,0,0,0
0.0103,9.96211567961528,0.992925821081528,1,0,0,0
0.0104,10.0588352493203,0.982966333511325,1,0,0,0
0.0105,10.1555548190253,0.882948679156525,1,0,0,0
0.0106,10.2522743887303,0.70203635252372,1,0,0,0
0.0107,10.3489939584353,0.456804318522525,1,0,0,0
0.0108,10.4457135281403,0.169720434561754,1,0,0,0
0.0109,10.5424330978453,0.132913026919042,1,0,0,0
0.011,10.6391526675503,0.423369160308284,1,0,0,0
0.0111,10.7358722372553,0.67503673182044,1,0,0,0
0.0112,10.8325918069603,0.864858268013309,1,0,0,0
0.0113,10.9293113766653,0.975442553152477,1,0,0,0
0.0114,11.0260309463703,0.996657991012007,1,0,0,0
0.0115,11.1227505160753,0.926560849262499,1,0,0,0
0.0116,11.2194700857803,0.771573341837015,1,0,0,0
0.0117,11.3161896554853,0.545895233587498,1,0,0,0
0.0118,11.4129092251903,0.270202875289645,1,0,0,0
0.0119,11.5096287948953,0.0302451381908088,1,0,0,0
0.012,11.6063483646003,0.327922129300766,1,0,0,0
0.0121,11.7030679343053,0.595555298149344,1,0,0,0
0.0122,11.7997875040103,0.808624422898279,1,0,0,0
0.0123,11.8965070737153,0.94760837233573,1,0,0,0
0.0124,11.9932266434203,0.999773607914041,1,0,0,0
0.0125,12.0899462131253,0.96034081489383,1,0,0,0
0.0126,12.1866657828303,0.832922777283588,1,0,0,0
0.0127,12.2833853525353,0.629193379011234,1,0,0,0
0.0128,12.3801049222403,0.367818057033297,1,0,0,0
0.0129,12.4768244919453,0.0727436969526398,1,0,0,0
0.013,12.5735440616504,0.228995351194488,1,0,0,0
0.0131,12.6702636313554,0.509754126846313,1,0,0,0
0.0132,12.7669832010604,0.743809856208984,1,0,0,0
0.0133,12.8637027707654,0.909718641161865,1,0,0,0
0.0134,12.9604223404704,0.992280122835143,1,0,0,0
0.0135,13.0571419101754,0.983930119798558,1,0,0,0
0.0136,13.1538614798804,0.885433649062852,1,0,0,0
0.0137,13.2505810495854,0.705814836161932,1,0,0,0
0.0138,13.3473006192904,0.461530135867845,1,0,0,0
0.0139,13.4440201889954,0.174960612040056,1,0,0,0
0.014,13.5407397587004,0.127638587924811,1,0,0,0
0.0141,13.6374593284054,0.418543697413136,1,0,0,0
0.0142,13.7341788981104,0.671102348001255,1,0,0,0
0.0143,13.8308984678154,0.862175426677737,1,0,0,0
0.0144,13.9276180375204,0.974257052924761,1,0,0,0
0.0145,14.0243376072254,0.997078445965277,1,0,0,0
0.0146,14.1210571769304,0.928548737830948,1,0,0,0
0.0147,14.2177767466354,0.774946536114372,1,0,0,0
0.0148,14.3144963163404,0.550344685661883,1,0,0,0
0.0149,14.4112158860454,0.275320931833219,1,0,0,0
0.015,14.5079354557504,0.0249273872252294,1,0,0,0
0.0151,14.6046550254554,0.322891889717731,1,0,0,0
0.0152,14.7013745951604,0.591273434314096,1,0,0,0
0.0153,14.7980941648654,0.80548323391025,1,0,0,0
0.0154,14.8948137345704,0.945895650067494,1,0,0,0
0.0155,14.9915333042754,0.999646269873785,1,0,0,0
0.0156,15.0882528739804,0.961810527636221,1,0,0,0
0.0157,15.1849724436854,0.835854887534377,1,0,0,0
0.0158,15.2816920133904,0.633319250434673,1,0,0,0
0.0159,15.3784115830954,0.372759682362904,1,0,0,0
0.016,15.4751311528004,0.0780483305521158,1,0,0,0
0.0161,15.5718507225054,0.223813713332747,1,0,0,0
0.0162,15.6685702922104,0.505170220011679,1,0,0,0
0.0163,15.7652898619154,0.740243652309094,1,0,0,0
0.0164,15.8620094316204,0.907496871412901,1,0,0,0
0.0165,15.9587290013254,0.991606343049526,1,0,0,0
0.0166,16.0554485710304,0.984866060851747,1,0,0,0
0.0167,16.1521681407355,0.887893561186415,1,0,0,0
0.0168,16.2488877104405,0.709573345231919,1,0,0,0
0.0169,16.3456072801455,0.466242891904859,1,0,0,0
0.017,16.4423268498505,0.180195838130965,1,0,0,0
0.0171,16.5390464195555,0.122360536757036,1,0,0,0
0.0172,16.6357659892605,0.413706389726387,1,0,0,0
0.0173,16.7324855589655,0.667148971977666,1,0,0,0
0.0174,16.8292051286705,0.859468185767372,1,0,0,0
0.0175,16.9259246983755,0.973043981210904,1,0,0,0
0.0176,17.0226442680805,0.997470683586714,1,0,0,0
0.0177,17.1193638377855,0.930510348459111,1,0,0,0
0.0178,17.2160834074905,0.778297799395577,1,0,0,0
0.0179,17.3128029771955,0.554778562975149,1,0,0,0
0.018,17.4095225469005,0.280431196791153,1,0,0,0
0.0181,17.5062421166055,0.0196089308142963,1,0,0,0
0.0182,17.6029616863105,0.317852512290399,1,0,0,0
0.0183,17.6996812560155,0.586974837433646,1,0,0,0
0.0184,17.7964008257205,0.802319249737162,1,0,0,0
0.0185,17.8931203954255,0.944156158941158,1,0,0,0
0.0186,17.9898399651305,0.999490641832248,1,0,0,0
0.0187,18.0865595348355,0.963253021129281,1,0,0,0
0.0188,18.1832791045405,0.838763343081948,1,0,0,0
0.0189,18.2799986742455,0.637427198915838,1,0,0,0
0.019,18.3767182439505,0.377690758589097,1,0,0,0
0.0191,18.4734378136555,0.0833507553829267,1,0,0,0
0.0192,18.5701573833605,0.218625741540259,1,0,0,0
0.0193,18.6668769530655,0.500572016853834,1,0,0,0
0.0194,18.7635965227705,0.736656499505083,1,0,0,0
0.0195,18.8603160924755,0.905249419491718,1,0,0,0
0.0196,18.9570356621805,0.990904500792654,1,0,0,0
0.0197,19.0537552318855,0.985774130183746,1,0,0,0
0.0198,19.1504748015905,0.890328345911687,1,0,0,0
0.0199,19.2471943712955,0.713311773367824,1,0,0,0
0.02,19.3439139410005,0.470942453262496,1,0,0,0
0.0201,19.4406335107055,0.185425964677512,1,0,0,0
0.0202,19.5373530804105,0.117079022784615,1,0,0,0
0.0203,19.6340726501155,0.408857374143907,1,0,0,0
0.0204,19.7307922198206,0.663176715630271,1,0,0,0
0.0205,19.8275117895256,0.856736621897171,1,0,0,0
0.0206,19.9242313592306,0.971803372340852,1,0,0,0
0.0207,20.0209509289356,0.997834692775989,1,0,0,0
0.0208,20.1176704986406,0.932445625633394,1,0,0,0
0.0209,20.2143900683456,0.781627036839844,1,0,0,0
0.021,20.3111096380506,0.559196740048505,1,0,0,0
0.0211,20.4078292077556,0.285533525542896,1,0,0,0
0.0212,20.5045487774606,0.0142899194703817,1,0,0,0
0.0213,20.6012683471656,0.312804139633196,1,0,0,0
0.0214,20.6979879168706,0.582659629158343,1,0,0,0
0.0215,20.7947074865756,0.799132559919806,1,0,0,0
0.0216,20.8914270562806,0.942389948184339,1,0,0,0
0.0217,20.9881466259856,0.999306728193707,1,0,0,0
0.0218,21.0848661956906,0.964668254550436,1,0,0,0
0.0219,21.1815857653956,0.841648061616976,1,0,0,0
0.022,21.2783053351006,0.641517108199717,1,0,0,0
0.0221,21.3750249048056,0.382611146162322,1,0,0,0
0.0222,21.4717444745106,0.0886508213863587,1,0,0,0
0.0223,21.5684640442156,0.213431582636725,1,0,0,0
0.0224,21.6651836139206,0.495959647501963,1,0,0,0
0.0225,21.7619031836256,0.733048499313399,1,0,0,0
0.0226,21.8586227533306,0.902976349001244,1,0,0,0
0.0227,21.9553423230356,0.99017461592667,1,0,0,0
0.0228,22.0520618927406,0.986654302096179,1,0,0,0
0.0229,22.1487814624456,0.892737934334219,1,0,0,0
0.023,22.2455010321506,0.717030014772088,1,0,0,0
0.0231,22.3422206018556,0.475628686943151,1,0,0,0
0.0232,22.4389401715606,0.190650843667077,1,0,0,0
0.0233,22.5356597412656,0.111794195474469,1,0,0,0
0.0234,22.6323793109706,0.403996787892902,1,0,0,0
0.0235,22.7290988806756,0.659185691373973,1,0,0,0
0.0236,22.8258184503806,0.853980812370417,1,0,0,0
0.0237,22.9225380200856,0.970535261423852,1,0,0,0
0.0238,23.0192575897906,0.998170463231638,1,0,0,0
0.0239,23.1159771594956,0.934354514585414,1,0,0,0
0.024,23.2126967292007,0.784934154229703,1,0,0,0
0.0241,23.3094162989057,0.563599091847499,1,0,0,0
0.0242,23.4061358686107,0.290627773692491,1,0,0,0
0.0243,23.5028554383157,0.00897050372157682,1,0,0,0
0.0244,23.5995750080207,0.30774691461515,1,0,0,0
0.0245,23.6962945777257,0.578327931608632,1,0,0,0
0.0246,23.7930141474307,0.795923254641542,1,0,0,0
0.0247,23.8897337171357,0.940597067780819,1,0,0,0
0.0248,23.9864532868407,0.999094534162919,1,0,0,0
0.0249,24.0831728565457,0.966056187848559,1,0,0,0
0.025,24.1798924262507,0.84450896150189,1,0,0,0
0.0251,24.2766119959557,0.645588862541823,1,0,0,0
0.0252,24.3733315656607,0.38752070583561,1,0,0,0
0.0253,24.4700511353657,0.0939483785704881,1,0,0,0
0.0254,24.5667707050707,0.208231383616852,1,0,0,0
0.0255,24.6634902747757,0.491333242486217,1,0,0,0
0.0256,24.7602098444807,0.729419753840501,1,0,0,0
0.0257,24.8569294141857,0.900677724269393,1,0,0,0
0.0258,24.9536489838907,0.989416709107325,1,0,0,0
0.0259,25.0503685535957,0.98750655168018,1,0,0,0
0.026,25.1470881233007,0.895122258262626,1,0,0,0
0.0261,25.2438076930057,0.720727964218449,1,0,0,0
0.0262,25.3405272627107,0.480301460326306,1,0,0,0
0.0263,25.4372468324157,0.195870327235486,1,0,0,0
0.0264,25.5339664021207,0.106506204387259,1,0,0,0
0.0265,25.6306859718257,0.399124768528007,1,0,0,0
0.0266,25.7274055415307,0.655176012154778,1,0,0,0
0.0267,25.8241251112357,0.851200835176564,1,0,0,0
0.0268,25.9208446809407,0.969239684347454,1,0,0,0
0.0269,26.0175642506457,0.99847798545135,1,0,0,0
0.027,26.1142838203507,0.93623696129361,1,0,0,0
0.0271,26.2110033900557,0.788219057973703,1,0,0,0
0.0272,26.3077229597607,0.567985493785517,1,0,0,0
0.0273,26.4044425294657,0.295713797072647,1,0,0,0
0.0274,26.5011620991707,0.00365083410741034,1,0,0,0
0.0275,26.5978816688757,0.302680980355761,1,0,0,0
0.0276,26.6946012385807,0.573979867371617,1,0,0,0
0.0277,26.7913208082858,0.792691424725734,1,0,0,0
0.0278,26.8880403779908,0.938777568469138,1,0,0,0
0.0279,26.9847599476958,0.998854065744978,1,0,0,0
0.028,27.0814795174008,0.967416781745121,1,0,0,0
0.0281,27.1781990871058,0.847345961773188,1,0,0,0
0.0282,27.2749186568108,0.649642346711482,1,0,0,0
0.0283,27.3716382265158,0.392419298668319,1,0,0,0
0.0284,27.4683577962208,0.0992432770144052,1,0,0,0
0.0285,27.5650773659258,0.203025291646355,1,0,0,0
0.0286,27.6617969356308,0.486692932733876,1,0,0,0
0.0287,27.7585165053358,0.725770365779927,1,0,0,0
0.0288,27.8552360750408,0.898353610347281,1,0,0,0
0.0289,27.9519556447458,0.98863080178339,1,0,0,0
0.029,28.0486752144508,0.988330854817065,1,0,0,0
0.0291,28.1453947841558,0.897481250220533,1,0,0,0
0.0292,28.2421143538608,0.724405517054894,1,0,0,0
0.0293,28.3388339235658,0.484960641172457,1,0,0,0
0.0294,28.4355534932708,0.201084267671328,1,0,0,0
0.0295,28.5322730629758,0.101215199173218,1,0,0,0
0.0296,28.6289926326808,0.394241453927447,1,0,0,0
0.0297,28.7257122023858,0.651147791446699,1,0,0,0
0.0298,28.8224317720908,0.848396768988976,1,0,0,0
0.0299,28.9191513417958,0.967916677776502,1,0,0,0
0.03,29.0158709115008,0.998757250732247,1,0,0,0
0.0301,29.1125904812058,0.938092912484706,1,0,0,0
0.0302,29.2093100509108,0.791481655109025,1,0,0,0
0.0303,29.3060296206158,0.57235582172732,1,0,0,0
0.0304,29.4027491903208,0.300791451748829,1,0,0,0
0.0305,29.4994687600258,0.00166893882540463,1,0,0,0
0.0306,29.5961883297308,0.297606480221028,1,0,0,0
0.0307,29.6929078994358,0.569615559497543,1,0,0,0
0.0308,29.7896274691408,0.789437161633215,1,0,0,0
0.0309,29.8863470388458,0.936931501741148,1,0,0,0
0.031,29.9830666085508,0.998585329745143,1,0,0,0
0.0311,30.0797861782558,0.968749997735295,1,0,0,0
0.0312,30.1765057479608,0.85015898214373,1,0,0,0
0.0313,30.2732253176659,0.653677445995033,1,0,0,0
0.0314,30.3699448873708,0.397306786030213,1,0,0,0
0.0315,30.4666644570759,0.104535366872407,1,0,0,0
0.0316,30.5633840267809,0.197813454057728,1,0,0,0
0.0317,30.6601035964859,0.482038849565785,1,0,0,0
0.0318,30.7568231661909,0.722100438409414,1,0,0,0
0.0319,30.8535427358959,0.896004073007341,1,0,0,0
0.032,30.9502623056009,0.987816916196055,1,0,0,0
0.0321,31.0469818753059,0.989127188179054,1,0,0,0
0.0322,31.1437014450109,0.899814843448414,1,0,0,0
0.0323,31.2404210147159,0.728062569206605,1,0,0,0
0.0324,31.3371405844209,0.489606097626704,1,0,0,0
0.0325,31.4338601541259,0.206292517419999,1,0,0,0
0.0326,31.5305797238309,0.0959213295678121,1,0,0,0
0.0327,31.6272992935359,0.389346982289058,1,0,0,0
0.0328,31.7240188632409,0.647101143248409,1,0,0,0
0.0329,31.8207384329459,0.84556869316279,1,0,0,0
0.033,31.9174580026509,0.96656627915211,1,0,0,0
0.0331,32.0141775723559,0.999008251171115,1,0,0,0
0.0332,32.1108971420609,0.939922315635274,1,0,0,0
0.0333,32.2076167117659,0.79472185330413,1,0,0,0
0.0334,32.3043362814709,0.576709951992588,1,0,0,0
0.0335,32.4010558511759,0.305860594023363,1,0,0,0
0.0336,32.4977754208809,0.00698866452723107,1,0,0,0
0.0337,32.5944949905859,0.292523557819406,1,0,0,0
0.0338,32.6912145602909,0.565235131496388,1,0,0,0
0.0339,32.7879341299959,0.786160557459669,1,0,0,0
0.034,32.8846536997009,0.935058919840558,1,0,0,0
0.0341,32.9813732694059,0.998288333768646,1,0,0,0
0.0342,33.0780928391109,0.97005579808906,1,0,0,0
0.0343,33.1748124088159,0.852947943005005,1,0,0,0
0.0344,33.2715319785209,0.657694046199118,1,0,0,0
0.0345,33.3682515482259,0.402183029605344,1,0,0,0
0.0346,33.4649711179309,0.109824498378288,1,0,0,0
0.0347,33.5616906876359,0.192596018345952,1,0,0,0
0.0348,33.6584102573409,0.477371124692515,1,0,0,0
0.0349,33.7551298270459,0.718410075587929,1,0,0,0
0.035,33.8518493967509,0.893629178741533,1,0,0,0
0.0351,33.948568966456,0.986975075378287,1,0,0,0
0.0352,34.045288536161,0.989895529229892,1,0,0,0
0.0353,34.142008105866,0.902122971905572,1,0,0,0
0.0354,34.238727675571,0.731699017178991,1,0,0,0
0.0355,34.335447245276,0.494237698222613,1,0,0,0
0.0356,34.432166814981,0.211494929087997,1,0,0,0
0.0357,34.528886384686,0.0906247453876719,1,0,0,0
0.0358,34.625605954391,0.384441492126457,1,0,0,0
0.0359,34.722325524096,0.643036182080087,1,0,0,0
0.036,34.819045093801,0.842716687732563,1,0,0,0
0.0361,34.915764663506,0.965188526690563,1,0,0,0
0.0362,35.012484233211,0.99923097966464,1,0,0,0
0.0363,35.109203802916,0.941725118973165,1,0,0,0
0.0364,35.205923372621,0.797939560861364,1,0,0,0
0.0365,35.302642942326,0.581047761359405,1,0,0,0
0.0366,35.399362512031,0.31092108043949,1,0,0,0
0.0367,35.496082081736,0.0123081924497402,1,0,0,0
0.0368,35.592801651441,0.287432356997605,1,0,0,0
0.0369,35.689521221146,0.560838707334327,1,0,0,0
0.037,35.786240790851,0.782861704933043,1,0,0,0
0.0371,35.882960360556,0.933159875761465,1,0,0,0
0.0372,35.979679930261,0.997963086220478,1,0,0,0
0.0373,36.076399499966,0.971334145852247,1,0,0,0
0.0374,36.173119069671,0.855712765429374,1,0,0,0
0.0375,36.269838639376,0.661692033653914,1,0,0,0
0.0376,36.366558209081,0.40704789139601,1,0,0,0
0.0377,36.463277778786,0.115110521849549,1,0,0,0
0.0378,36.559997348491,0.187373132164617,1,0,0,0
0.0379,36.656716918196,0.472689890210799,1,0,0,0
0.038,36.753436487901,0.714699381752785,1,0,0,0
0.0381,36.850156057606,0.89122899475938,1,0,0,0
0.0382,36.946875627311,0.986105303154191,1,0,0,0
0.0383,37.043595197016,0.990635856225533,1,0,0,0
0.0384,37.140314766721,0.904405570271943,1,0,0,0
0.0385,37.237034336426,0.735314758060524,1,0,0,0
0.0386,37.3337539061311,0.49885531188577,1,0,0,0
0.0387,37.430473475836,0.21669135544701,1,0,0,0
0.0388,37.5271930455411,0.0853255965261635,1,0,0,0
0.0389,37.6239126152461,0.379525122265087,1,0,0,0
0.039,37.7206321849511,0.638953022980184,1,0,0,0
0.0391,37.8173517546561,0.839840833410105,1,0,0,0
0.0392,37.9140713243611,0.963783459382276,1,0,0,0
0.0393,38.0107908940661,0.999425429909603,1,0,0,0
0.0394,38.1075104637711,0.943501271479043,1,0,0,0
0.0395,38.2042300334761,0.801134686719572,1,0,0,0
0.0396,38.3009496031811,0.585369127067681,1,0,0,0
0.0397,38.3976691728861,0.315972767785343,1,0,0,0
0.0398,38.4943887425911,0.0176273720502998,1,0,0,0
0.0399,38.5911083122961,0.282333021836724,1,0,0,0
0.04,38.6878278820011,0.556426411430204,1,0,0,0
0.0401,38.7845474517061,0.779540697410874,1,0,0,0
0.0402,38.8812670214111,0.931234423246828,1,0,0,0
0.0403,38.9779865911161,0.997609596305146,1,0,0,0
0.0404,39.0747061608211,0.972585004847599,1,0,0,0
0.0405,39.1714257305261,0.858453371172366,1,0,0,0
0.0406,39.2681453002311,0.665671295216298,1,0,0,0
0.0407,39.3648648699361,0.411901233726515,1,0,0,0
0.0408,39.4615844396411,0.120393287691693,1,0,0,0
0.0409,39.5583040093461,0.182144943321408,1,0,0,0
0.041,39.6550235790511,0.467995278599553,1,0,0,0
0.0411,39.7517431487561,0.710968461916689,1,0,0,0
0.0412,39.8484627184611,0.888803588986104,1,0,0,0
0.0413,39.9451822881661,0.98520762413834,1,0,0,0
0.0414,40.0419018578711,0.991348148214705,1,0,0,0
0.0415,40.1386214275761,0.906662573949944,1,0,0,0
0.0416,40.2353409972811,0.738909689525701,1,0,0,0
0.0417,40.3320605669861,0.503458807937728,1,0,0,0
0.0418,40.4287801366911,0.221881649438069,1,0,0,0
