activation_law,mechanism,model_level,case_family,basis_caseName,basis_gammaW,basis_pW,basis_alpha_gap,seed,lambda_B,q,mean_raw_score,joint_penalized_score,lambdaW_AS002,lambdaW_AS004,lambdaW_AS006,score_AS002,score_AS004,score_AS006,policy
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.6,2,0.295230647578138,0.325230647578138,0.003375,0.15,0.6,0.256118533539266,0.351167560434953,0.278405848760195,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.6,3,0.295246899156728,0.325246899156728,0.000253125,0.075,0.6,0.255107800523729,0.351822637422304,0.278810259524151,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.7,1.25,0.29525816205043,0.32525816205043,0.0274741724090428,0.2943137453388,0.7,0.25922819907453,0.358907028492687,0.267639258584074,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.6,2.5,0.305260908068589,0.325260908068589,0.000924281815789968,0.106066017177982,0.6,0.255057660276065,0.354765854203038,0.305959209726664,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.75,0.5,0.305268103986008,0.325268103986008,0.205395959064437,0.530330085889911,0.75,0.296491262571347,0.352023656098384,0.267289393288294,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,1,0.5,0.295313017629198,0.325313017629199,0.273861278752583,0.707106781186548,1,0.342590960513231,0.318413603338975,0.224934489035389,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.65,3,0.295339637155859,0.325339637155859,0.00027421875,0.08125,0.65,0.255068312233869,0.353345810385379,0.277604788848329,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.55,2,0.305370902685098,0.325370902685098,0.00309375,0.1375,0.55,0.255731902467383,0.348738506715022,0.311642298872889,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.75,0.75,0.305393908187634,0.325393908187634,0.107487314122991,0.44595266812602,0.75,0.283376396567642,0.344151116395597,0.288654211599664,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.6,2.5,0.295401370526075,0.325401370526075,0.000924281815789968,0.106066017177982,0.6,0.255323701718288,0.352070150335785,0.278810259524151,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.6,0.75,0.305417142711491,0.325417142711491,0.085989851298393,0.356762134500816,0.6,0.273966123595907,0.349878787419413,0.292406517119153,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.55,3,0.305417236136075,0.325417236136075,0.00023203125,0.06875,0.55,0.255050662293001,0.352017418157154,0.309183627958072,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.55,1,0.305422760105996,0.325422760105996,0.04125,0.275,0.55,0.264111919066877,0.35018733036825,0.30196903088286,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.65,1,0.305425689432787,0.325425689432787,0.04875,0.325,0.65,0.256676528320553,0.362074452964225,0.297526087013582,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.6,3,0.295437167702852,0.325437167702852,0.000253125,0.075,0.6,0.255056344302863,0.35177928640687,0.279475872398823,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.5,1.25,0.305437651400319,0.325437651400319,0.019624408863602,0.210224103813429,0.5,0.255736823269149,0.353549218834985,0.307026912096824,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.55,2.5,0.305442899800439,0.32544289980044,0.000847258331140804,0.0972271824131503,0.55,0.255219590902864,0.349466809625565,0.311642298872889,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.55,2.5,0.295447705922765,0.325447705922765,0.000847258331140804,0.0972271824131503,0.55,0.255194676730899,0.350600483451622,0.280547957585775,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.55,1.5,0.305451456636797,0.325451456636797,0.0112967777485441,0.194454364826301,0.55,0.257379603451481,0.350658487313066,0.308316279145844,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.55,3,0.295467949721298,0.325467949721298,0.00023203125,0.06875,0.55,0.255072465575692,0.350783426002426,0.280547957585775,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.55,2,0.29551021665835,0.32551021665835,0.00309375,0.1375,0.55,0.255640928774137,0.350341763615139,0.280547957585775,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.6,2.5,0.295540175102104,0.325540175102104,0.000924281815789968,0.106066017177982,0.6,0.255135810165672,0.352008842741816,0.279475872398823,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.55,2.5,0.305548100749984,0.325548100749984,0.000847258331140804,0.0972271824131503,0.55,0.255115062399182,0.3523456118927,0.309183627958072,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.55,3,0.305567795009314,0.325567795009314,0.00023203125,0.06875,0.55,0.255079288602685,0.349981797552368,0.311642298872889,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.6,1,0.295598130848209,0.325598130848209,0.045,0.3,0.6,0.266623175752665,0.348260554784709,0.271910662007253,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.55,1.5,0.305651143179136,0.325651143179136,0.0112967777485441,0.194454364826301,0.55,0.257602599803101,0.347708530861416,0.311642298872889,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.65,2.5,0.2956695139724,0.3256695139724,0.00100130530043913,0.114904851942814,0.65,0.255179510870863,0.354224242198006,0.277604788848329,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.65,0.75,0.295693077551094,0.325693077551094,0.0931556722399258,0.386492312375884,0.65,0.279033215439729,0.347405856896,0.260640160317554,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.75,0.75,0.29569392362445,0.32569392362445,0.107487314122991,0.44595266812602,0.75,0.289809573737087,0.351054056756931,0.246218140379333,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.65,1.25,0.295705054626024,0.325705054626024,0.0255117315226826,0.273291334957457,0.65,0.262859755513893,0.346633904674729,0.27762150368945,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.6,2,0.305705646970117,0.325705646970117,0.003375,0.15,0.6,0.255916537860761,0.348845697313131,0.31235470573646,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.6,2.5,0.305722488649542,0.325722488649542,0.000924281815789968,0.106066017177982,0.6,0.255270155387798,0.349542604824367,0.31235470573646,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.7,0.5,0.295723528870187,0.325723528870187,0.191702895126808,0.494974746830583,0.7,0.29310699978296,0.348045281432153,0.246018305395447,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.6,2,0.295745111764201,0.325745111764201,0.003375,0.15,0.6,0.255425978469754,0.352333484424026,0.279475872398823,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.6,2,0.305777437523719,0.32577743752372,0.003375,0.15,0.6,0.255140615420391,0.356232487424103,0.305959209726664,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.6,2,0.295780835797893,0.325780835797893,0.003375,0.15,0.6,0.256112061414635,0.352420186454893,0.278810259524151,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.55,2,0.305781198073641,0.325781198073641,0.00309375,0.1375,0.55,0.255350218338256,0.352809747924594,0.309183627958072,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.5,1,0.305799944748998,0.325799944748998,0.0375,0.25,0.5,0.256383961298745,0.353988960851425,0.307026912096824,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.65,NaN,0.315826112197091,0.325826112197091,0.65,0.65,0.65,0.277028432038956,0.372923817538735,0.297526087013582,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.6,3,0.305827744948357,0.325827744948357,0.000253125,0.075,0.6,0.255093136257189,0.350035392851422,0.31235470573646,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.5,3,0.305864537693106,0.325864537693106,0.0002109375,0.0625,0.5,0.255072834138823,0.350989234293927,0.311531544646568,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.65,1.25,0.29587191834547,0.32587191834547,0.0255117315226826,0.273291334957457,0.65,0.262532486220519,0.352782853747693,0.272300415068199,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.5,2.5,0.30587303583615,0.32587303583615,0.00077023484649164,0.0883883476483184,0.5,0.255196022533173,0.350891540328711,0.311531544646568,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.5,3,0.305896298512537,0.325896298512537,0.0002109375,0.0625,0.5,0.255038345604551,0.351557353757604,0.311093196175457,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.55,1.5,0.295931415647623,0.325931415647623,0.0112967777485441,0.194454364826301,0.55,0.257270410843565,0.349975878513529,0.280547957585775,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.5,2.5,0.305952755655537,0.325952755655537,0.00077023484649164,0.0883883476483184,0.5,0.255070088211863,0.351694982579292,0.311093196175457,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.5,2,0.305976922597978,0.325976922597978,0.0028125,0.125,0.5,0.255645842949225,0.35075338019814,0.311531544646568,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.5,2,0.306056270375514,0.326056270375514,0.0028125,0.125,0.5,0.255185995825591,0.351889619125495,0.311093196175457,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.9,0.5,0.296111512087188,0.326111512087188,0.246475150877325,0.636396103067893,0.9,0.29272161232964,0.367835786404871,0.227777137527054,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.55,0.5,0.306118136061058,0.326118136061058,0.150623703313921,0.388908729652601,0.55,0.263574937794682,0.353292622823855,0.301486847564638,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.7,0.5,0.306119004371539,0.326119004371539,0.191702895126808,0.494974746830583,0.7,0.26151538662889,0.367748662185225,0.289092964300501,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.5,NaN,0.316126667044203,0.326126667044203,0.5,0.5,0.5,0.283403593624315,0.353883211332838,0.311093196175457,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.55,1.25,0.306130229257118,0.326130229257118,0.0215868497499622,0.231246514194772,0.55,0.259523126267515,0.350551282357996,0.308316279145844,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.65,1,0.306136192994998,0.326136192994998,0.04875,0.325,0.65,0.267884296903681,0.346069741057117,0.304454541024195,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.6,1.5,0.306163873310343,0.326163873310343,0.0123237575438662,0.212132034355964,0.6,0.258276792935549,0.347860121259021,0.31235470573646,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.6,1.5,0.296187985734174,0.326187985734174,0.0123237575438662,0.212132034355964,0.6,0.259014376866452,0.351143731575876,0.278405848760195,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.55,1.25,0.306211572936946,0.326211572936946,0.0215868497499622,0.231246514194772,0.55,0.259949246781203,0.347043173156746,0.311642298872889,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.65,2,0.296218957370847,0.326218957370847,0.00365625,0.1625,0.65,0.255585550883167,0.355466532381044,0.277604788848329,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.55,2.5,0.296230064235681,0.326230064235681,0.000847258331140804,0.0972271824131503,0.55,0.255244718118989,0.350264310891102,0.283181163696953,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.6,1.5,0.296251330933317,0.326251330933317,0.0123237575438662,0.212132034355964,0.6,0.25648552330721,0.352792597093918,0.279475872398823,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.55,3,0.296271016592137,0.326271016592137,0.00023203125,0.06875,0.55,0.255086169974225,0.350545716105234,0.283181163696953,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.55,1.5,0.306286216591476,0.326286216591476,0.0112967777485441,0.194454364826301,0.55,0.256208886420671,0.353466135395685,0.309183627958072,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.5,1.5,0.306289101178028,0.326289101178028,0.0102697979532219,0.176776695296637,0.5,0.255609230589758,0.352164876768869,0.311093196175457,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.55,2,0.296290387201871,0.326290387201871,0.00309375,0.1375,0.55,0.255823654087909,0.349866343820753,0.283181163696953,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.65,0.75,0.29632431116793,0.32632431116793,0.0931556722399258,0.386492312375884,0.65,0.266056129896793,0.354080998698577,0.268835804908421,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.5,0.75,0.306386461771196,0.326386461771196,0.0716582094153275,0.29730177875068,0.5,0.257620568030623,0.354511905186141,0.307026912096824,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.65,1,0.296412121277348,0.326412121277348,0.04875,0.325,0.65,0.270613731234607,0.336144293062598,0.282478339534838,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.5,1.5,0.306459297262719,0.326459297262719,0.0102697979532219,0.176776695296637,0.5,0.257288354873882,0.350557992267707,0.311531544646568,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.6,0.75,0.306470322469161,0.326470322469161,0.085989851298393,0.356762134500816,0.6,0.272385817751557,0.35176229856856,0.295262851087365,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.6,3,0.296475804227438,0.326475804227438,0.000253125,0.075,0.6,0.255100848904624,0.351652589692917,0.282673974084772,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,505,0.75,0.75,0.296485550379913,0.326485550379913,0.107487314122991,0.44595266812602,0.75,0.288030372240927,0.343733264223854,0.257693014674959,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.5,1.25,0.306525344626426,0.326525344626426,0.019624408863602,0.210224103813429,0.5,0.25614014628702,0.352342691416802,0.311093196175457,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.6,1.5,0.296525399161076,0.326525399161076,0.0123237575438662,0.212132034355964,0.6,0.258283237240705,0.342652582796086,0.288640377446437,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.65,1,0.296526356460276,0.326526356460276,0.04875,0.325,0.65,0.270802012259854,0.351100444487732,0.267676612633241,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.55,1,0.306526784250595,0.326526784250595,0.04125,0.275,0.55,0.263353834070855,0.351639181660541,0.304587337020388,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.55,1.25,0.296533982796575,0.326533982796575,0.0215868497499622,0.231246514194772,0.55,0.259314471687125,0.349739519116824,0.280547957585775,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.6,0.75,0.306547072353763,0.326547072353764,0.085989851298393,0.356762134500816,0.6,0.26402753097495,0.355336699430593,0.300276986655747,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.6,1.5,0.306569784840713,0.326569784840713,0.0123237575438662,0.212132034355964,0.6,0.255443524779114,0.358306620016362,0.305959209726664,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,202,0.6,2,0.296574030568516,0.326574030568516,0.003375,0.15,0.6,0.255918302706412,0.3451634115527,0.288640377446437,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.6,2.5,0.29660065286991,0.32660065286991,0.000924281815789968,0.106066017177982,0.6,0.255298317994321,0.351829666530636,0.282673974084772,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,808,0.65,0.75,0.306610982361211,0.326610982361211,0.0931556722399258,0.386492312375884,0.65,0.258179630135069,0.36412722993498,0.297526087013582,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.75,0.5,0.306622163907585,0.326622163907585,0.205395959064437,0.530330085889911,0.75,0.297812364628164,0.349679812726129,0.272374314368462,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.7,0.5,0.306629575479057,0.326629575479057,0.191702895126808,0.494974746830583,0.7,0.297250017597338,0.349357219248095,0.273281489591737,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,101,0.9,0.5,0.296684794829252,0.326684794829252,0.246475150877325,0.636396103067893,0.9,0.333834501858409,0.321694751844049,0.234525130785297,one full-series coefficient set; no crack term; no per-device lambda
