synthetic_id,evidence_config,true_model,candidate_model,seed,primary_score,primary_curve_score,primary_onset_score,primary_width_score,primary_lowT_score,secondary_score,total_score,complexity_K,penalized_score,structured_candidate,selected_model,selected_score,run_status,second_best_model,second_best_score,selection_margin,unresolved
misspec_primary_only_M0_shifted_broadened_seed_0013,misspec_primary_only,M0_shifted_broadened,M2,13,0.149463834449233,0.0200983033901184,0.154861944777911,0.469514807848676,0.253433817475269,NaN,0.149463834449233,2,0.169463834449233,1,M1,0.0428776534737072,scored,M2,0.169463834449233,0.126586180975526,0
misspec_primary_only_M0_shifted_broadened_seed_0014,misspec_primary_only,M0_shifted_broadened,M0,14,0.317512767619214,0.00452648695783244,0.82593037214886,0.929898875838535,0.0705241222316356,NaN,0.317512767619214,0,0.317512767619214,0,M1,0.138772158053226,scored,M2,0.155145335110303,0.0163731770570771,1
misspec_primary_only_M0_shifted_broadened_seed_0014,misspec_primary_only,M0_shifted_broadened,M1,14,0.128772158053226,0.00177059847203891,0.41296518607443,0.229166234391728,0.0727925762904114,NaN,0.128772158053226,1,0.138772158053226,1,M1,0.138772158053226,scored,M2,0.155145335110303,0.0163731770570771,1
misspec_primary_only_M0_shifted_broadened_seed_0014,misspec_primary_only,M0_shifted_broadened,M2,14,0.135145335110303,0.0195961493529342,0.309723889555823,0.179981381983699,0.242701834834113,NaN,0.135145335110303,2,0.155145335110303,1,M1,0.138772158053226,scored,M2,0.155145335110303,0.0163731770570771,1
misspec_primary_only_M0_shifted_broadened_seed_0015,misspec_primary_only,M0_shifted_broadened,M0,15,0.311406166287624,0.00399913800194449,1.03241296518607,0.615639078012803,0.070520950316774,NaN,0.311406166287624,0,0.311406166287624,0,M1,0.158728950969024,scored,M2,0.24446761520542,0.0857386642363961,0
misspec_primary_only_M0_shifted_broadened_seed_0015,misspec_primary_only,M0_shifted_broadened,M1,15,0.148728950969024,0.00231199680160732,0.619447779111645,0.0850935634340035,0.072795748205273,NaN,0.148728950969024,1,0.158728950969024,1,M1,0.158728950969024,scored,M2,0.24446761520542,0.0857386642363961,0
misspec_primary_only_M0_shifted_broadened_seed_0015,misspec_primary_only,M0_shifted_broadened,M2,15,0.22446761520542,0.021368781406104,0.516206482593037,0.494241179809431,0.242705006748975,NaN,0.22446761520542,2,0.24446761520542,1,M1,0.158728950969024,scored,M2,0.24446761520542,0.0857386642363961,0
misspec_primary_only_M0_shifted_broadened_seed_0016,misspec_primary_only,M0_shifted_broadened,M0,16,0.449961045178704,0.00620000768758597,1.65186074429772,0.670090507653135,0.106502108849316,NaN,0.449961045178704,0,0.449961045178704,0,M1,0.268300871545777,scored,M2,0.35200170340563,0.0837008318598524,0
misspec_primary_only_M0_shifted_broadened_seed_0016,misspec_primary_only,M0_shifted_broadened,M1,16,0.258300871545777,0.000806502762318017,1.23889555822329,0.0306421337936718,0.0368145896727307,NaN,0.258300871545777,1,0.268300871545777,1,M1,0.268300871545777,scored,M2,0.35200170340563,0.0837008318598524,0
misspec_primary_only_M0_shifted_broadened_seed_0016,misspec_primary_only,M0_shifted_broadened,M2,16,0.33200170340563,0.0157876226137274,1.13565426170468,0.439789750169099,0.206723848216432,NaN,0.33200170340563,2,0.35200170340563,1,M1,0.268300871545777,scored,M2,0.35200170340563,0.0837008318598524,0
misspec_primary_only_M0_shifted_broadened_seed_0017,misspec_primary_only,M0_shifted_broadened,M0,17,0.199156214004501,0.00467879499394285,0.464585834333734,0.616590437145779,0.0760738937927752,NaN,0.199156214004501,0,0.199156214004501,0,M1,0.0438340293895675,scored,M2,0.149404615211383,0.105570585821816,0
misspec_primary_only_M0_shifted_broadened_seed_0017,misspec_primary_only,M0_shifted_broadened,M1,17,0.0338340293895675,0.00160429676632351,0.0516206482593042,0.0841422043010276,0.0672428047292718,NaN,0.0338340293895675,1,0.0438340293895675,1,M1,0.0438340293895675,scored,M2,0.149404615211383,0.105570585821816,0
misspec_primary_only_M0_shifted_broadened_seed_0017,misspec_primary_only,M0_shifted_broadened,M2,17,0.129404615211383,0.0190284059342167,0.0516206482593035,0.493289820676455,0.237152063272974,NaN,0.129404615211383,2,0.149404615211383,1,M1,0.0438340293895675,scored,M2,0.149404615211383,0.105570585821816,0
misspec_primary_only_M0_shifted_broadened_seed_0018,misspec_primary_only,M0_shifted_broadened,M0,18,0.273329942327321,0.00308138268599322,0.82593037214886,0.665547005383991,0.0451408383130286,NaN,0.273329942327321,0,0.273329942327321,0,M1,0.113996602728708,scored,M2,0.200328764492882,0.0863321617641737,0
misspec_primary_only_M0_shifted_broadened_seed_0018,misspec_primary_only,M0_shifted_broadened,M1,18,0.103996602728708,0.00279868214609448,0.41296518607443,0.0351856360628159,0.0981758602090185,NaN,0.103996602728708,1,0.113996602728708,1,M1,0.113996602728708,scored,M2,0.200328764492882,0.0863321617641737,0
misspec_primary_only_M0_shifted_broadened_seed_0018,misspec_primary_only,M0_shifted_broadened,M2,18,0.180328764492882,0.0230424618061463,0.309723889555823,0.444333252438243,0.26808511875272,NaN,0.180328764492882,2,0.200328764492882,1,M1,0.113996602728708,scored,M2,0.200328764492882,0.0863321617641737,0
misspec_primary_only_M0_shifted_broadened_seed_0019,misspec_primary_only,M0_shifted_broadened,M0,19,0.498098185047976,0.00403603882612916,1.90996398559424,0.676772146288222,0.0838103104855396,NaN,0.498098185047976,0,0.498098185047976,0,M1,0.323752286920473,scored,M2,0.41020293316185,0.0864506462413778,0
misspec_primary_only_M0_shifted_broadened_seed_0019,misspec_primary_only,M0_shifted_broadened,M1,19,0.313752286920473,0.00366498907449424,1.49699879951981,0.0239604951585853,0.0595063880365074,NaN,0.313752286920473,1,0.323752286920473,1,M1,0.323752286920473,scored,M2,0.41020293316185,0.0864506462413778,0
misspec_primary_only_M0_shifted_broadened_seed_0019,misspec_primary_only,M0_shifted_broadened,M2,19,0.39020293316185,0.024145737688954,1.3937575030012,0.433108111534012,0.229415646580209,NaN,0.39020293316185,2,0.41020293316185,1,M1,0.323752286920473,scored,M2,0.41020293316185,0.0864506462413778,0
misspec_primary_only_M0_shifted_broadened_seed_0020,misspec_primary_only,M0_shifted_broadened,M0,20,0.349221759388376,0.00166812817494409,1.29051620648259,0.592513092763694,0.00938326726554231,NaN,0.349221759388376,0,0.349221759388376,0,M1,0.225124257519994,scored,M2,0.314214751313256,0.0890904937932623,0
misspec_primary_only_M0_shifted_broadened_seed_0020,misspec_primary_only,M0_shifted_broadened,M1,20,0.215124257519994,0.00658221289483739,0.877551020408163,0.108219548683112,0.133933431256505,NaN,0.215124257519994,1,0.225124257519994,1,M1,0.225124257519994,scored,M2,0.314214751313256,0.0890904937932623,0
misspec_primary_only_M0_shifted_broadened_seed_0020,misspec_primary_only,M0_shifted_broadened,M2,20,0.294214751313256,0.0323426566130664,0.774309723889556,0.51736716505854,0.303842689800207,NaN,0.294214751313256,2,0.314214751313256,1,M1,0.225124257519994,scored,M2,0.314214751313256,0.0890904937932623,0
misspec_primary_only_M0_shifted_broadened_seed_0021,misspec_primary_only,M0_shifted_broadened,M0,21,0.291735151923113,0.00609582717265189,0.82593037214886,0.710084282417198,0.113256810296236,NaN,0.291735151923113,0,0.291735151923113,0,M1,0.0989683818449185,scored,M2,0.179921716132011,0.0809533342870926,0
misspec_primary_only_M0_shifted_broadened_seed_0021,misspec_primary_only,M0_shifted_broadened,M1,21,0.0889683818449185,0.00092723050120434,0.41296518607443,0.00935164097039072,0.0300598882258114,NaN,0.0889683818449185,1,0.0989683818449185,1,M1,0.0989683818449185,scored,M2,0.179921716132011,0.0809533342870926,0
