sample_id,parameter,value,sample_weight,objective_value
1142,W_crack_class,1.63067936144182,5.64854396116758e-05,5.60348806054681
1142,residual_shunt,1.92372735567611,5.64854396116758e-05,5.60348806054681
1142,Ic0_scale,2.22289000399301,5.64854396116758e-05,5.60348806054681
1142,B_supp_scale,1.27747912202713,5.64854396116758e-05,5.60348806054681
1143,Tc_scale,1.09779896756605,2.35498274991688e-05,7.35321686733265
1143,Tc_heterogeneity_amplitude,0.978218890788191,2.35498274991688e-05,7.35321686733265
1143,W_boundary_class,1.18279800438736,2.35498274991688e-05,7.35321686733265
1143,W_coverage_class,1.01831101665959,2.35498274991688e-05,7.35321686733265
1143,W_crack_class,0.916124210395467,2.35498274991688e-05,7.35321686733265
1143,residual_shunt,0.719071946781768,2.35498274991688e-05,7.35321686733265
1143,Ic0_scale,1.30869885929863,2.35498274991688e-05,7.35321686733265
1143,B_supp_scale,2.37367923049173,2.35498274991688e-05,7.35321686733265
1144,Tc_scale,1.08929483542043,0.000177494548246131,3.31357406977677
1144,Tc_heterogeneity_amplitude,0.740922003009395,0.000177494548246131,3.31357406977677
1144,W_boundary_class,0.722479147588633,0.000177494548246131,3.31357406977677
1144,W_coverage_class,1.02040584114989,0.000177494548246131,3.31357406977677
1144,W_crack_class,0.243258621504737,0.000177494548246131,3.31357406977677
1144,residual_shunt,0.344080436499873,0.000177494548246131,3.31357406977677
1144,Ic0_scale,0.855076014644195,0.000177494548246131,3.31357406977677
1144,B_supp_scale,1.75722083439584,0.000177494548246131,3.31357406977677
1145,Tc_scale,0.936945824336791,2.01088070566617e-05,7.66913809620563
1145,Tc_heterogeneity_amplitude,0.861342123537709,2.01088070566617e-05,7.66913809620563
1145,W_boundary_class,0.943900833973628,2.01088070566617e-05,7.66913809620563
1145,W_coverage_class,0.278027390717494,2.01088070566617e-05,7.66913809620563
1145,W_crack_class,0.675318392399011,2.01088070566617e-05,7.66913809620563
1145,residual_shunt,0.56065796066132,2.01088070566617e-05,7.66913809620563
1145,Ic0_scale,1.69168577464728,2.01088070566617e-05,7.66913809620563
1145,B_supp_scale,2.34794025850819,2.01088070566617e-05,7.66913809620563
1146,Tc_scale,1.04133498620644,0.000387935668838004,1.74977481062633
1146,Tc_heterogeneity_amplitude,1.50970805669236,0.000387935668838004,1.74977481062633
1146,W_boundary_class,0.494990581295228,0.000387935668838004,1.74977481062633
1146,W_coverage_class,1.29454649955562,0.000387935668838004,1.74977481062633
1146,W_crack_class,1.70154109708646,0.000387935668838004,1.74977481062633
1146,residual_shunt,0.834789463155546,0.000387935668838004,1.74977481062633
1146,Ic0_scale,0.263557393736787,0.000387935668838004,1.74977481062633
1146,B_supp_scale,0.893832169377853,0.000387935668838004,1.74977481062633
