field_T,current_uA,dVdI_full_ohm,dVdI_covered_ohm,dVdI_boundary_ohm,dVdI_uncovered_ohm
-0.42500000000000127,2.200000047683716,46.11974671313533,48.192498820668675,47.25557069659783,41.764876661898825
-0.42500000000000127,2.2249999046325684,47.94450319811597,50.06254200622709,49.14996596221363,43.4347218867224
-0.42500000000000127,2.25,49.77512143387594,51.9354111175719,51.05158686467337,45.11277055219216
-0.42500000000000127,2.2750000953674316,51.60661454334718,53.80579860771502,52.955290818058984,46.794682829597946
-0.42500000000000127,2.299999952316284,53.432444012545716,55.66651898416478,54.85449954306944,48.47485982555486
-0.42500000000000127,2.325000047683716,55.24699506903278,57.511660368882644,56.74338069214457,50.148384012496194
-0.42500000000000127,2.3499999046325684,57.044289273198274,59.33487123204361,58.615832312688894,51.80995290657086
-0.42500000000000127,2.375,58.81838090233941,61.129798476069595,60.46574197925736,53.45440130985571
-0.42500000000000127,2.4000000953674316,60.56434830620037,62.891259708748294,62.28799501266849,55.077422257047715
-0.42500000000000127,2.424999952316284,62.27575843501222,64.61233974097354,64.0760348807197,56.67340805108415
-0.42500000000000127,2.450000047683716,63.94771039607622,66.28797284087898,65.82476369973926,58.23794634461035
-0.42500000000000127,2.4749999046325684,65.57502293190589,67.9127768640592,67.5287419677527,59.76647549560437
-0.42500000000000127,2.5,67.1527993092651,69.48154107094001,69.18290848793742,61.25474836059209
-0.42500000000000127,2.5250000953674316,68.67762456392074,70.99076214215086,70.78372843273519,62.69963087237079
-0.42500000000000127,2.549999952316284,70.14447813437528,72.43519103991389,72.32598628841754,64.09667550287622
-0.42500000000000127,2.575000047683716,71.55018208488138,73.81165522483025,73.80621808615649,65.44307829880677
-0.42500000000000127,2.5999999046325684,72.89161663937637,75.11708269291307,75.22118415593843,66.73581387726222
-0.42500000000000127,2.625,74.16584303510513,76.3483760890274,76.56782040729422,67.97232790940427
-0.42500000000000127,2.6500000953674316,75.37162935955484,77.50451312113478,77.84459570214244,69.15150019245834
-0.42500000000000127,2.674999952316284,76.50627648201748,78.58282465852221,79.0487518044074,70.27066929176942
-0.42500000000000127,2.700000047683716,77.56889833345463,79.58275408691361,80.17904274968123,71.32897752374606
-0.42500000000000127,2.7249999046325684,78.55867166261737,80.50354817828452,81.23457959834445,72.3255932638815
-0.42500000000000127,2.75,79.47499205576855,81.34473438572536,82.21474687739646,73.25974613773155
-0.42500000000000127,2.7750000953674316,80.31887380632338,82.1078832749829,83.12023211105225,74.13212383185532
-0.42500000000000127,2.799999952316284,81.08969312208774,82.79269734900208,83.95018437757972,74.94195824825329
-0.42500000000000127,2.825000047683716,81.78887998851133,83.40091239505728,84.70593692814282,75.69038928966188
-0.42500000000000127,2.8499999046325684,82.4174271550844,83.93384897867281,85.38852958042003,76.37789771860957
-0.42500000000000127,2.875,82.97635924639007,84.3929147144629,85.99867150717546,77.00540392390963
-0.42500000000000127,2.9000000953674316,83.46880516343867,84.78184168754865,86.53938348206293,77.5753543907515
-0.42500000000000127,2.924999952316284,83.89548871223906,85.10181281970381,87.01139808598009,78.08783206665203
-0.42500000000000127,2.950000047683716,84.25889632117446,85.35564635882929,87.41697786049781,78.54516718010655
-0.42500000000000127,2.9749999046325684,84.561511669428,85.54646125694853,87.75851292694597,78.94909759502389
-0.42500000000000127,3.0,84.8054869948171,85.67684348715716,88.03817831096035,79.3011507874935
-0.42500000000000127,3.0250000953674316,84.99442239762925,85.750866819762,88.25951550275886,79.6043559011996
-0.42500000000000127,3.049999952316284,85.1298381297488,85.77043443031903,88.42400075525165,79.85976710607429
-0.42500000000000127,3.075000047683716,85.21499014615642,85.73952492862804,88.53465558895414,80.06996263163114
-0.42500000000000127,3.0999999046325684,85.25247346622291,85.66110896849386,88.59422243317749,80.23682619235615
-0.42500000000000127,3.125,85.24464929726173,85.537745898082,88.60518697739235,80.36228149299973
-0.42500000000000127,3.1500000953674316,85.1954296383542,85.37405261579647,88.57113933146093,80.44970374512332
-0.42500000000000127,3.174999952316284,85.10620774609356,85.17175089818625,88.49373290178073,80.49968914490205
-0.42500000000000127,3.200000047683716,84.98010389142405,84.93446124123807,88.37586569943505,80.51496881618255
-0.42500000000000127,3.2249999046325684,84.81960792130008,84.66480747157811,88.22032525055874,80.4974520985736
-0.42500000000000127,3.25,84.62665691702068,84.36513885222712,88.02916525284627,80.44835574322815
-0.42500000000000127,3.2750000953674316,84.40494941206134,84.03968545343923,87.80586615163702,80.37094066555301
-0.42500000000000127,3.299999952316284,84.15552772408546,83.68951480891792,87.551655469465,80.26596768807008
-0.42500000000000127,3.325000047683716,83.88086249050502,83.3172865549841,87.26913616651973,80.13547201931101
-0.42500000000000127,3.3499999046325684,83.58311585297452,82.92552507472828,86.96069278076493,79.98082286759245
-0.42500000000000127,3.375,83.26393277980424,82.51632962258418,86.62778478240898,79.80328999177937
-0.42500000000000127,3.4000000953674316,82.92603618900239,82.09222307250775,86.27328366006941,79.60567235018516
-0.42500000000000127,3.424999952316284,82.57020198768441,81.65388676833118,85.89858415397384,79.38805032581968
-0.42500000000000127,3.450000047683716,82.1985799183285,81.20414601530365,85.50553280040049,79.15205216489494
-0.42500000000000127,3.4749999046325684,81.81247535561397,80.74428215630951,85.09516321826231,78.89937851557443
-0.42500000000000127,3.5,81.41322144019705,80.27541598539892,84.66982296251717,78.63030095960721
-0.42500000000000127,3.5250000953674316,81.00315904866648,79.80020306536562,84.23172948133742,78.34689370814476
-0.42500000000000127,3.549999952316284,80.58237456829102,79.31839328758224,83.78095139643028,78.04972795989488
-0.42500000000000127,3.575000047683716,80.15265173079706,78.83183580280502,83.3194507535427,77.74026004623602
-0.42500000000000127,3.5999999046325684,79.7148550251959,78.34170421992803,82.84820921348592,77.41877461839886
-0.42500000000000127,3.625,79.26975433161124,77.84843863190326,82.36836449399652,77.08600303692083
-0.42500000000000127,3.6500000953674316,78.81953249577555,77.35428745963372,81.8820474648237,76.74410758657177
-0.42500000000000127,3.674999952316284,78.3639756029238,76.85896270658259,81.38933293916261,76.39259090144469
-0.42500000000000127,3.700000047683716,77.90404767477457,76.36302823306414,80.89123384554568,76.03290016349865
-0.42500000000000127,3.7249999046325684,77.44091275521214,75.86786718765416,80.38895151774386,75.66584944219494
-0.42500000000000127,3.75,76.9747744419833,75.37359475484664,79.88300689829384,75.29134036779351
-0.42500000000000127,3.7750000953674316,76.50726936125875,74.88146906985594,79.37545939952406,74.91096452438342
-0.42500000000000127,3.799999952316284,76.03808480771431,74.39115558960066,78.86575565865587,74.52476000906063
-0.42500000000000127,3.825000047683716,75.56828530241273,73.90375226587685,78.35482346017125,74.13392784583857
-0.42500000000000127,3.8499999046325684,75.09842727382056,73.41943230426205,77.84385553251605,73.73870122051085
-0.42500000000000127,3.875,74.62844495022591,72.93795904481749,77.33302085562264,73.33893553933103
-0.42500000000000127,3.9000000953674316,74.15999944865916,72.46111044158124,76.82368767518801,72.93652230446696
-0.42500000000000127,3.924999952316284,73.69261031319365,71.98826820458771,76.31531178518526,72.5312549438122
-0.42500000000000127,3.950000047683716,73.22709548238117,71.51989170962588,75.80904534346746,72.12399713396735
-0.42500000000000127,3.9749999046325684,72.76358567232046,71.055835116043,75.30544425966673,71.7146916514962
-0.42500000000000127,4.0,72.30217810746126,70.59614645031661,74.80438057217498,71.30380338837494
-0.42500000000000127,4.025000095367432,71.84415504868684,70.14221937625598,74.30707076633144,70.89254964293605
-0.42500000000000127,4.050000190734863,71.39015798257151,69.69451880489578,73.81437104256702,70.48152759050163
-0.42500000000000127,4.074999809265137,70.93892148520763,69.25121881613313,73.32506942598548,70.07016862920045
-0.42500000000000127,4.099999904632568,70.49079025836909,68.81303431984179,72.83964304260144,69.65813357293109
-0.42500000000000127,4.125,70.04748840657976,68.3814261606226,72.3597408989458,69.24760742047783
-0.42500000000000127,4.150000095367432,69.60836784978255,67.9552385691486,71.88485914689227,68.8384455048731
-0.42500000000000127,4.175000190734863,69.17437848703685,67.53556639213866,71.41581993706632,68.43156942444875
-0.42500000000000127,4.199999809265137,68.74480313577078,67.1218427761828,70.95207478038174,68.02583106535803
-0.42500000000000127,4.224999904632568,68.31930408959079,66.71327372191536,70.4935376494841,67.62118243951045
-0.42500000000000127,4.25,67.89964191581112,66.31131497687102,70.041720595083,67.22013318569816
-0.42500000000000127,4.275000095367432,67.48537393452898,65.91606827712121,69.59583342351607,66.82195792417997
-0.42500000000000127,4.300000190734863,67.0770131967547,65.52766374669136,69.15674979268215,66.42721364856925
-0.42500000000000127,4.324999809265137,66.6737589983286,65.14475339982664,68.72421807741512,66.03511752786198
-0.42500000000000127,4.349999904632568,66.27551267261151,64.76778102681874,68.29724365215725,65.64602214041452
-0.42500000000000127,4.375,65.88354632583787,64.39754533595806,67.87764077720567,65.26112545088881
-0.42500000000000127,4.400000095367432,65.49757207110042,64.03389436161979,67.46491365596967,64.88023052278504
-0.42500000000000127,4.425000190734863,65.1181634987347,63.67730467533238,67.05962523732205,64.50405808675987
-0.42500000000000127,4.449999809265137,64.74423902144326,63.326153459415764,66.66099903184022,64.13186144443489
-0.42500000000000127,4.474999904632568,64.37581558953616,62.981231019485676,66.2683324212303,63.763557187719016
-0.42500000000000127,4.5,64.0140066987401,62.64331864702217,65.88339935205522,63.399833454082
-0.42500000000000127,4.525000095367432,63.658498399404834,62.31140891669202,65.50576040256328,63.04149390854036
-0.42500000000000127,4.550000190734863,63.30973964454506,61.98632637932178,65.135669464089,62.68873287823271
-0.42500000000000127,4.574999809265137,62.96663225617203,61.667352656334515,64.77211290607374,62.339818989412834
-0.42500000000000127,4.599999904632568,62.629087837708994,61.353823787987494,64.41466196095007,61.995906408193605
-0.42500000000000127,4.625,62.298414469760246,61.047161534266706,64.06510810071359,61.657502910465155
-0.42500000000000127,4.650000095367432,61.974023503449644,60.746647441276764,63.72275741103658,61.32433808223459
-0.42500000000000127,4.675000190734863,61.6562014450883,60.45280069665296,63.38724717551759,60.99724520051768
-0.42500000000000127,4.699999809265137,61.34408540248842,60.16444015658999,63.05850560984891,60.67474268520073
-0.42500000000000127,4.724999904632568,61.03767863298435,59.8814666217786,62.736432359390164,60.3571123464676
-0.42500000000000127,4.75,60.73799526928633,59.605254134516144,62.42158468457728,60.04548427061809
-0.42500000000000127,4.775000095367432,60.44410736561895,59.3346259234213,62.11303068909456,59.73927676251378
-0.42500000000000127,4.800000190734863,60.15694844354857,59.070379307226176,61.811902720125545,59.43934489122057
-0.42500000000000127,4.824999809265137,59.875345358896084,58.81161332962256,61.51695752633623,59.14423599057136
-0.42500000000000127,4.849999904632568,59.598871506945216,58.557720322933164,61.22785925230801,58.85365058011121
-0.42500000000000127,4.875,59.32886320507532,58.309793012997034,60.945716882211855,58.569561898777465
-0.42500000000000127,4.900000095367432,59.064762048757984,58.06748635887652,60.67019560828703,58.29082102589018
-0.42500000000000127,4.925000190734863,58.80674717189322,57.831076807763566,60.40128684817955,58.017724028431076
-0.42500000000000127,4.949999809265137,58.55390610937047,57.59968625518013,60.13777337162264,57.74971770803404
-0.42500000000000127,4.974999904632568,58.306202705408396,57.37270781666848,59.88021152387773,57.48675801720401
-0.42500000000000127,5.0,58.183891050314664,57.26054935789645,59.75313740889458,57.35688266922582
-0.40000000000000124,0.0,2.4248316694280403,2.308023391320007,2.5150472973618574,2.464614768849516
-0.40000000000000124,0.02500000037252903,3.0058786545781087,3.0005240866688956,3.0358313277176325,2.9732794982676647
-0.40000000000000124,0.05000000074505806,5.91330091392357,6.465634434740624,5.641711625698325,5.518518473400523
-0.40000000000000124,0.07500000298023224,7.915021448514569,8.851311884846023,7.435821812887356,7.27088962400775
-0.40000000000000124,0.10000000149011612,6.913995050697208,7.658254425223947,6.5386047854317475,6.394604409662675
-0.40000000000000124,0.125,6.0440580806320074,6.621391320475356,5.758857389641163,5.633165302908548
-0.40000000000000124,0.15000000596046448,5.795204331177109,6.3246540628272765,5.535721017754637,5.4156398575531135
-0.40000000000000124,0.17499999701976776,5.721662628332048,6.236674566372805,5.469603559520593,5.3519842864692695
-0.40000000000000124,0.20000000298023224,5.696907215168785,6.206517949381208,5.447013117402584,5.331743894936327
-0.40000000000000124,0.22499999403953552,5.6885078628200745,6.195329580711938,5.438758888977723,5.326973029350633
-0.40000000000000124,0.25,5.687114728815573,6.1917062569763,5.436306747610438,5.330048091091044
-0.40000000000000124,0.2750000059604645,5.689845000528372,6.191936028678697,5.436895929506459,5.339059760351596
-0.40000000000000124,0.30000001192092896,5.695822068996687,6.194731498389345,5.4396043516010515,5.3537549926527745
-0.40000000000000124,0.32499998807907104,5.704676066426529,6.199576827369782,5.444066414149638,5.3739582637253385
-0.40000000000000124,0.3499999940395355,5.715902168867252,6.206093234042001,5.449982560385038,5.398718335307763
-0.40000000000000124,0.375,5.728571621731021,6.2137734886417135,5.4569214348710275,5.425865608814895
-0.40000000000000124,0.4000000059604645,5.741290008417899,6.221903321286739,5.464255939457949,5.452050523470156
-0.40000000000000124,0.42500001192092896,5.752515202184817,6.229719561046238,5.471320860897109,5.47349427657317
-0.40000000000000124,0.44999998807907104,5.760985433316421,6.236643545538435,5.477587274163213,5.487021862105351
-0.40000000000000124,0.4749999940395355,5.766082548833943,6.242452709685473,5.482869028309125,5.490897022440819
-0.40000000000000124,0.5,5.767950931755848,6.2473515770078265,5.48737117285323,5.485100837169583
-0.40000000000000124,0.5249999761581421,5.767277513665697,6.251844442871217,5.491537074259618,5.470895270629207
-0.40000000000000124,0.550000011920929,5.76504466563091,6.256592761473129,5.495969165138426,5.450209053466729
-0.40000000000000124,0.574999988079071,5.762219618360817,6.262220316235741,5.5012481996031894,5.424995368505321
-0.40000000000000124,0.6000000238418579,5.759646191540568,6.269264474397488,5.507875303811296,5.396974913486787
-0.40000000000000124,0.625,5.758023433904384,6.278170713200453,5.516253199139754,5.367589327147783
-0.40000000000000124,0.6499999761581421,5.757868199517986,6.289196128754227,5.526652931788448,5.338039171981819
-0.40000000000000124,0.675000011920929,5.759660452912513,6.3025659427215714,5.5393114198967055,5.309477566454547
-0.40000000000000124,0.699999988079071,5.763847068089561,6.318462056535338,5.5544072870530385,5.283072162342151
-0.40000000000000124,0.7250000238418579,5.770864720463436,6.33701042365422,5.572102112879108,5.260052233610693
-0.40000000000000124,0.75,5.781170608440689,6.358362429672297,5.592561582694415,5.241682739599796
-0.40000000000000124,0.7749999761581421,5.795234993034271,6.382684258417214,5.615996537964008,5.22919653241803
-0.40000000000000124,0.800000011920929,5.813568877394374,6.410232698883519,5.642691970045675,5.223754331818583
-0.40000000000000124,0.824999988079071,5.836687006083039,6.4413517600886365,5.672991706570954,5.226332742535973
-0.40000000000000124,0.8500000238418579,5.865117155237783,6.476474247098949,5.707332026459397,5.237711682540052
-0.40000000000000124,0.875,5.899393498532348,6.516121363937117,5.746244164923809,5.258447016677877
-0.40000000000000124,0.8999999761581421,5.940036233274242,6.5609010980081734,5.790332962274391,5.288825779972001
-0.40000000000000124,0.925000011920929,5.987650288045685,6.611576333062686,5.840330835485446,5.329066459398959
-0.40000000000000124,0.949999988079071,6.042846329398756,6.668950376877547,5.897050755373272,5.379245992665531
-0.40000000000000124,0.9750000238418579,6.106275988115911,6.733934552248371,5.961335115702013,5.439405785671369
-0.40000000000000124,1.0,6.178669303032493,6.8075011490076065,6.034132481769603,5.509652535046769
-0.40000000000000124,1.024999976158142,6.260792925228031,6.890634799428213,6.11644296764581,5.590142892915239
-0.40000000000000124,1.0499999523162842,6.353511792449794,6.984435575609496,6.209316416575049,5.681173035212083
-0.40000000000000124,1.0750000476837158,6.4577952378896555,7.0900819801479145,6.313897856106436,5.783191396431874
-0.40000000000000124,1.100000023841858,6.57465983903127,7.2087625649695894,6.431345008199074,5.896790692743878
-0.40000000000000124,1.125,6.705173018084253,7.3416875450833174,6.562870573060138,6.022648963339776
-0.40000000000000124,1.149999976158142,6.850536997856011,7.490197868643662,6.709783666081535,6.161635802476127
-0.40000000000000124,1.1749999523162842,7.012000242063067,7.655634350509985,6.873427753108359,6.314746449093988
-0.40000000000000124,1.2000000476837158,7.190929765733699,7.839493368260577,7.055232940225864,6.4830865222072305
-0.40000000000000124,1.225000023841858,7.388738633549366,8.043249476562181,7.256682110148802,6.667891731732425
-0.40000000000000124,1.25,7.606886509698683,8.268423029057828,7.4793175305175055,6.8704284368926665
-0.40000000000000124,1.274999976158142,7.84693818117583,8.516696490031364,7.7247324042846515,7.092062275265818
-0.40000000000000124,1.2999999523162842,8.110488142633955,8.789683679701739,7.994572511161181,7.334292878245577
-0.40000000000000124,1.3250000476837158,8.399271835124978,9.089190024378098,8.290631077812634,7.5986827336759575
-0.40000000000000124,1.350000023841858,8.715020293765178,9.41702782549271,8.614696556072914,7.886774956098577
-0.40000000000000124,1.375,9.059492451118643,9.775004713069677,8.968574460806792,8.200199634786742
-0.40000000000000124,1.399999976158142,9.434518776740731,10.165006644940178,9.354126685605252,8.540669301092635
-0.40000000000000124,1.4249999523162842,9.841967656353944,10.58897950672349,9.773277482795805,8.90987164836946
-0.40000000000000124,1.4500000476837158,10.283768170680588,11.048910807288678,10.228026351565262,9.309561797852695
-0.40000000000000124,1.475000023841858,10.761818207262678,11.546728513960602,10.72031863356537,9.741533144495264
-0.40000000000000124,1.5,11.278008997157514,12.084402683435314,11.252108650925095,10.207484777605316
-0.40000000000000124,1.524999976158142,11.83426005274768,12.663920896633101,11.825365981890172,10.709176175974022
-0.40000000000000124,1.5499999523162842,12.432431754848665,13.287172807870007,12.442004623019926,11.248356117220624
-0.40000000000000124,1.5750000476837158,13.07441001260949,13.956109814919984,13.103978003798858,11.82673073970929
-0.40000000000000124,1.600000023841858,13.761984404697188,14.672570851240039,13.81313221292558,12.445946641056196
-0.40000000000000124,1.625,14.496830162127651,15.438224864421557,14.571225191536541,13.107577382735201
-0.40000000000000124,1.649999976158142,15.280573722434724,16.254757907153362,15.379903176833409,13.813141307881295
-0.40000000000000124,1.6749999523162842,16.114679627581694,17.123668187142385,16.240702170458178,14.56396154434833
-0.40000000000000124,1.7000000476837158,17.00059418115697,18.04638050048061,17.155158944410914,15.361393244412
-0.40000000000000124,1.725000023841858,17.93949300433431,19.024093329069444,18.124443617904575,16.206588037529627
-0.40000000000000124,1.75,18.932323829215306,20.05772722741432,19.14958723300296,17.100419819225692
-0.40000000000000124,1.774999976158142,19.979922854388462,21.148045721323058,20.231498150918355,18.043728159882704
-0.40000000000000124,1.7999999523162842,21.082802343414073,22.295583026879513,21.370647869353775,19.037049594449172
-0.40000000000000124,1.8250000476837158,22.24136203174561,23.50063882309604,22.567529838872304,20.080796019281706
-0.40000000000000124,1.850000023841858,23.455612018771546,24.763129741607884,23.822203710907218,21.17503954981504
-0.40000000000000124,1.875,24.725156889036157,26.082580722748503,25.134226102769617,22.319557868970776
-0.40000000000000124,1.899999976158142,26.049428873130466,27.458250182973643,26.5030908308334,23.513939282704314
-0.40000000000000124,1.9249999523162842,27.427395634070308,28.888974659204564,27.92778310899672,24.75730774416951
-0.40000000000000124,1.9500000476837158,28.857840726697418,30.37336932725833,29.407034567344738,26.048746782843637
-0.40000000000000124,1.975000023841858,30.339059606203477,31.909558819823076,30.93913273190276,27.386796516236814
-0.40000000000000124,2.0,31.868750627663587,33.49494645438375,32.521804436328864,28.769521638752508
-0.40000000000000124,2.0250000953674316,33.444700901285216,35.127149725182164,34.15276022339333,30.195043787208135
-0.40000000000000124,2.049999952316284,35.06376749175445,36.80273466496055,35.828794506541044,31.66070238283055
-0.40000000000000124,2.075000047683716,36.722824808620715,38.51821428262275,37.54678662967393,33.163860508769176
-0.40000000000000124,2.0999999046325684,38.41808974879996,40.26956658616626,39.30283302245715,34.701223051236354
-0.40000000000000124,2.125,40.145408657805945,42.05229077561722,41.092676060383724,36.26925070033093
-0.40000000000000124,2.1500000953674316,41.90097856667916,43.862240417713224,42.91249716573759,37.86463197207303
-0.40000000000000124,2.174999952316284,43.67943412824411,45.69362785227918,44.75680016686431,39.48275467714711
-0.40000000000000124,2.200000047683716,45.47609382654332,47.541447726992146,46.62077454225016,41.11955308276367
-0.40000000000000124,2.2249999046325684,47.285589070258084,49.399928491961646,48.49892409819438,42.77038093660144
-0.40000000000000124,2.25,49.10228696538195,51.26293614254041,50.38554369795054,44.430388375480334
-0.40000000000000124,2.2750000953674316,50.92121225326446,53.12522929190243,52.27549966005961,46.095176065330065
-0.40000000000000124,2.299999952316284,52.735832472688685,54.979853264005556,54.16200285313937,47.75913236250494
-0.40000000000000124,2.325000047683716,54.54073176783152,56.82096440804753,56.039610697124886,49.41746328107001
-0.40000000000000124,2.3499999046325684,56.32999043358757,58.642277285743376,57.90221712202492,51.0649987923465
-0.40000000000000124,2.375,58.09745492489378,60.437216923619076,59.74341949507732,52.696494981210435
-0.40000000000000124,2.4000000953674316,59.83829610306441,62.200649611150766,61.55836580411221,54.30757058317863
-0.40000000000000124,2.424999952316284,61.54614752902387,63.92587292461474,63.34036213174227,55.89275622033051
-0.40000000000000124,2.450000047683716,63.21600087726051,65.60757923910126,65.08430468468418,57.447581008543466
-0.40000000000000124,2.4749999046325684,64.84263857381382,67.24028670340385,66.78481326019084,58.96740636994707
-0.40000000000000124,2.5,66.42101909397184,68.81861518541598,68.43660954114489,60.44797052057709
-0.40000000000000124,2.5250000953674316,67.94776364750214,70.33908929807058,70.03621174728539,61.88616436367886
-0.40000000000000124,2.549999952316284,69.41767844852973,71.79635901394033,71.57818538831293,63.27732916140451
-0.40000000000000124,2.575000047683716,70.82750428363317,73.18698986431832,73.05913342064298,64.61862963853275
-0.40000000000000124,2.5999999046325684,72.17399202690001,74.5077183125602,74.47558877521647,65.90712700805523
-0.40000000000000124,2.625,73.45413475698342,75.75540031104674,75.82447958073476,67.1400888623399
-0.40000000000000124,2.6500000953674316,74.66668005982547,76.92887981738545,77.10432998948158,68.31642863399793
-0.40000000000000124,2.674999952316284,75.80860923922637,78.02515144724248,78.31194668938429,69.43334220580789
-0.40000000000000124,2.700000047683716,76.87904656294131,79.04344945069761,79.44635768887838,70.48993147476563
-0.40000000000000124,2.7249999046325684,77.87707561160664,79.98310516342394,80.50645106688785,71.48520117429575
-0.40000000000000124,2.75,78.80197916214752,80.8435205887672,81.49131481391328,72.41853041220406
-0.40000000000000124,2.7750000953674316,79.65475552340695,81.62575749029406,82.4021171742113,73.29060396030445
-0.40000000000000124,2.799999952316284,80.43459497104118,82.32946388085111,83.237708259491,74.10043837670241
-0.40000000000000124,2.825000047683716,81.14290350562965,82.95631239508089,83.99927254216573,74.84936964544454
-0.40000000000000124,2.8499999046325684,81.78070706603103,83.5077024678069,84.6878405233465,75.53790579458405
-0.40000000000000124,2.875,82.34891372796642,83.98484646206498,85.30423402417887,76.16665291962181
-0.40000000000000124,2.9000000953674316,82.85055381161078,84.39111792478116,85.85146834919601,76.738191013819
-0.40000000000000124,2.924999952316284,83.28656121542963,84.7279395753933,86.3302631779195,77.25306973512352
-0.40000000000000124,2.950000047683716,83.6595074092752,84.99822377251098,86.74328269714306,77.7132697869431
-0.40000000000000124,2.9749999046325684,83.97149188225762,85.2046045388472,87.09234831508684,78.12052892389806
-0.40000000000000124,3.0,84.22478091294215,85.34963355277023,87.3797521333081,78.47668789046566
-0.40000000000000124,3.0250000953674316,84.4234182982832,85.43806407743682,87.60958546357097,78.78475489906032
-0.40000000000000124,3.049999952316284,84.56864366510968,85.47132856064059,87.78303370941899,79.04577763808038
-0.40000000000000124,3.075000047683716,84.66366948695327,85.4532294262101,87.90309281699274,79.26244883384629
-0.40000000000000124,3.0999999046325684,84.7114349656431,85.38730526858603,87.97278225036325,79.43677928198349
-0.40000000000000124,3.125,84.71419130994786,85.27579878079996,87.99457730128074,79.57073308367035
-0.40000000000000124,3.1500000953674316,84.67598412220036,85.12345935565827,87.97233205582415,79.66764674263118
-0.40000000000000124,3.174999952316284,84.5981761995306,84.93215333461467,87.90725372101315,79.72840046725287
-0.40000000000000124,3.200000047683716,84.483848423896,84.70521383594973,87.80267437565453,79.75539455318062
-0.40000000000000124,3.2249999046325684,84.3358382536685,84.44585545794735,87.66149472485904,79.75086530844032
-0.40000000000000124,3.25,84.15599552260687,84.15627873817675,87.4853486128377,79.71646995874016
-0.40000000000000124,3.2750000953674316,83.94803686812566,83.84059237309657,87.27825420910449,79.65498583260023
-0.40000000000000124,3.299999952316284,83.71303723217306,83.50018507039886,87.04116461774083,79.56722034718109
-0.40000000000000124,3.325000047683716,83.45352602186085,83.13787496023224,86.7768353996521,79.4550057137028
-0.40000000000000124,3.3499999046325684,83.17157889973123,82.75594503331786,86.48731843619362,79.3201651865686
-0.40000000000000124,3.375,82.86885042511949,82.35623188095587,86.174257884491,79.16411774351627
-0.40000000000000124,3.4000000953674316,82.54860016289149,81.94230187457924,85.84137341686255,78.98908903417305
-0.40000000000000124,3.424999952316284,82.21090331303867,81.5144610491775,85.48846521678479,78.79520461778066
-0.40000000000000124,3.450000047683716,81.85798183327051,81.07486126845697,85.11798775851776,78.58447248472112
-0.40000000000000124,3.4749999046325684,81.4915636601022,80.62569297535492,84.73185600214583,78.35773740166178
-0.40000000000000124,3.5,81.1125591910859,80.16783226752568,84.33094652934733,78.11600185754378
-0.40000000000000124,3.5250000953674316,80.72355947674305,79.70370563994629,83.91807186799497,77.86178710179684
-0.40000000000000124,3.549999952316284,80.32431628443919,79.23341906112955,83.49305045196888,77.59427062634177
-0.40000000000000124,3.575000047683716,79.91661618267972,78.75884884227298,83.05785267178362,77.31487092294992
-0.40000000000000124,3.5999999046325684,79.5014073117186,78.28094076327125,82.6134773746212,77.02447175720226
-0.40000000000000124,3.625,79.07957662265926,77.8002174067642,82.16108234723379,76.72409828574791
-0.40000000000000124,3.6500000953674316,78.65281179073372,77.31866257638876,81.70253135983103,76.41479758492824
-0.40000000000000124,3.674999952316284,78.22078887173939,76.83604335526888,81.2373288127601,76.09634984332251
-0.40000000000000124,3.700000047683716,77.78503156454644,76.35356954454392,80.76737887545869,75.77020162185136
-0.40000000000000124,3.7249999046325684,77.34596785275062,75.87179614623619,80.29307236456361,75.43665639777964
-0.40000000000000124,3.75,76.90426758938202,75.39118431528004,79.81524070657224,75.09645458652813
-0.40000000000000124,3.7750000953674316,76.46134549773478,74.91303772637411,79.33592375853777,74.75032957741769
-0.40000000000000124,3.799999952316284,76.01633246836172,74.43648478284831,78.85375018599734,74.39808530277423
-0.40000000000000124,3.825000047683716,75.57064228342915,73.96296049387001,78.3702850156451,74.04090479653632
-0.40000000000000124,3.8499999046325684,75.12473741120584,73.49266482018447,77.88641979747763,73.67903815053705
-0.40000000000000124,3.875,74.678532269475,73.02512468452505,77.40206033506956,73.31294227991111
-0.40000000000000124,3.9000000953674316,74.23366888403461,72.56213727601926,76.91891198618077,72.9439621366032
-0.40000000000000124,3.924999952316284,73.78931468696783,72.10284639376914,76.43614724715644,72.57129078628486
-0.40000000000000124,3.950000047683716,73.34622786698128,71.64802151202503,75.95466479605557,72.19548363315653
-0.40000000000000124,3.9749999046325684,72.9050275885711,71.19782549873071,75.4753379174972,71.81744631015408
-0.40000000000000124,4.0,72.46541650421386,70.75148755279997,74.99802944536441,71.43731670128227
-0.40000000000000124,4.025000095367432,72.0283324801826,70.31040249494026,74.52342054068049,71.05574874966669
-0.40000000000000124,4.050000190734863,71.59462430261601,69.8753093152418,74.05266022753221,70.67334138542765
-0.40000000000000124,4.074999809265137,71.16308137678743,69.44474208230076,73.58429489945183,70.28955793530668
-0.40000000000000124,4.099999904632568,70.73407952681646,69.01854295870089,73.11912969829928,69.90493311373893
-0.40000000000000124,4.125,70.30900096895084,68.59815792128893,72.65876342631373,69.52047298000434
-0.40000000000000124,4.150000095367432,69.8873524663195,68.18337534986858,72.2021260683814,69.13606741574358
