device,caseName,description,topology,linkClass,calibrationMode,alphaGap,alphaPriorPenalty,gammaW,pW,meanW,minW,activeWeakLinkFraction,medianWeakIc_A,medianAllIc_A,medianWeakDelta_meV,normalScaleApplied,shapeScore,shapeFullMap,shapeLowBias,shapeZeroBias,shapeAsymmetry,conductanceScore,conductanceFullMap,conductanceLowBias,conductanceZeroBias,conductanceAsymmetry,modelRN_top_4_10,modelRN_bottom_3_9
AS006,combined_a4_1_g0_03_p0_08,"combined weak-link classes, alpha=4.1, tau=0.03, p=0.08",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,3.78728973921428e-08,4.88763217964452e-07,0.136782319778832,147.618513901284,0.201347724728814,0.246955802841392,0.275702069010145,0.180549884918683,0.0516168438865712,0.206219722478181,0.266875566056661,0.293959551148496,0.161844677210631,0.0474879853110878,238.986707020434,238.391582138685
AS006,crack_tunnel_a3_3_g0_01_p0_08,"tunnel/crack-like links, alpha=3.3, tau=0.01, p=0.08",tear_lane,crack_tunnel,conductance,3.3,1,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,9.46598417289289e-09,3.98189631057084e-07,0.10800145216631,146.08761463441,0.202171287947419,0.248726459458577,0.281482839213138,0.175691622382427,0.0499204836774902,0.212752264184021,0.27006210787093,0.301010200417996,0.158992129635085,0.0681912002738275,231.383806059107,245.401961207703
AS006,crack_tunnel_a3_3_g0_003_p0_08,"tunnel/crack-like links, alpha=3.3, tau=0.003, p=0.08",tear_lane,crack_tunnel,conductance,3.3,1,0.003,0.08,0.920066230936818,0.003,0.0801742919389978,2.85163863229484e-09,3.99850282922596e-07,0.10800145216631,145.480885865839,0.202254758909099,0.248870925967491,0.281577393884045,0.175667975535295,0.0500574598618063,0.212987253570291,0.270875477531102,0.301733087331337,0.158428726500408,0.0679919793650067,231.07321695937,245.09207177091
AS006,crack_tunnel_a3_3_g0_03_p0_08,"tunnel/crack-like links, alpha=3.3, tau=0.03, p=0.08",tear_lane,crack_tunnel,conductance,3.3,1,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,2.81034474221117e-08,3.94060147578679e-07,0.10800145216631,147.618513901284,0.202317270203197,0.249384963410382,0.282281365299904,0.174832313981014,0.0496686058545041,0.21245743683335,0.26923962962744,0.300429310221281,0.159409718771891,0.068034113187205,232.141483374765,245.994102511575
AS006,crack_tunnel_a3_7_g0_01_p0_08,"tunnel/crack-like links, alpha=3.7, tau=0.01, p=0.08",tear_lane,crack_tunnel,conductance,3.7,0,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,1.06133761938496e-08,4.46455040882186e-07,0.121092537277378,146.08761463441,0.20339245546191,0.253607752206228,0.281279591589292,0.17642342295118,0.0505859611330862,0.21410047211099,0.275753133617827,0.30149581841925,0.158996240656506,0.0683862438828019,230.753604219559,245.365461331528
AS006,crack_tunnel_a3_7_g0_003_p0_08,"tunnel/crack-like links, alpha=3.7, tau=0.003, p=0.08",tear_lane,crack_tunnel,conductance,3.7,0,0.003,0.08,0.920066230936818,0.003,0.0801742919389978,3.19729179984573e-09,4.48316983882911e-07,0.121092537277378,145.480885865839,0.203493418366048,0.25376923305873,0.281381979482953,0.176393230558375,0.0507878564783733,0.214332429198305,0.276559638180925,0.302204953010709,0.158445355925122,0.0681871451354581,230.432781464807,245.090328893771
AS006,crack_tunnel_a3_7_g0_03_p0_08,"tunnel/crack-like links, alpha=3.7, tau=0.03, p=0.08",tear_lane,crack_tunnel,conductance,3.7,0,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,3.15099258975192e-08,4.41825013951853e-07,0.121092537277378,147.618513901284,0.203531367731502,0.254313039954812,0.282135846001082,0.175519758975919,0.0502063694809073,0.213838223398426,0.275020308644636,0.301016867161339,0.159344201980992,0.0682110383389139,231.541078914129,245.87720439137
AS006,crack_tunnel_a4_1_g0_01_p0_08,"tunnel/crack-like links, alpha=4.1, tau=0.01, p=0.08",tear_lane,crack_tunnel,conductance,4.1,0.999999999999997,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,1.17607682148063e-08,4.94720450707287e-07,0.134183622388445,146.08761463441,0.204210448702597,0.256598748219017,0.281110042016137,0.176925114602287,0.0513545285128727,0.214901540276879,0.279277352072938,0.301781699931212,0.15900010840978,0.0683622389196124,230.207117384027,245.472817896455
AS006,crack_tunnel_a4_1_g0_003_p0_08,"tunnel/crack-like links, alpha=4.1, tau=0.003, p=0.08",tear_lane,crack_tunnel,conductance,4.1,0.999999999999997,0.003,0.08,0.920066230936818,0.003,0.0801742919389978,3.54294496739662e-09,4.96783684843225e-07,0.134183622388445,145.480885865839,0.204261047731652,0.256653135400332,0.281117973591787,0.176993814322631,0.0514533815690146,0.215126234213171,0.280067732365016,0.302479617079344,0.158461633343608,0.0681470671324751,229.897302206119,245.101141788513
AS006,crack_tunnel_a4_1_g0_03_p0_08,"tunnel/crack-like links, alpha=4.1, tau=0.03, p=0.08",tear_lane,crack_tunnel,conductance,4.1,0.999999999999997,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,3.49164043729267e-08,4.89589880325026e-07,0.134183622388445,147.618513901284,0.204359180332692,0.257365600600849,0.282006093467701,0.175991956090593,0.0509296923808935,0.21467709332262,0.278647106851956,0.301383146425375,0.159290974105707,0.0682041358846044,230.98132509301,245.953986159423
AS006,combined_a3_3_g0_003_p0_03,"combined weak-link classes, alpha=3.3, tau=0.003, p=0.03",combined,boundary_constriction,conductance,3.3,1,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,3.08327939428299e-09,3.71251225569872e-07,0.118804458271627,165.495049064998,0.207289668894804,0.265572864933708,0.296568568612292,0.161585618390202,0.0498984614810484,0.212523332350959,0.28194784956499,0.311958561030511,0.149596497488342,0.0477457085259811,241.905411442706,238.926491931373
AS006,combined_a3_3_g0_03_p0_03,"combined weak-link classes, alpha=3.3, tau=0.03, p=0.03",combined,boundary_constriction,conductance,3.3,1,0.03,0.03,0.970836601307189,0.03,0.0300653594771242,3.06363409491826e-08,3.68885776146325e-07,0.118804458271627,166.556272331724,0.20733195994166,0.266188094878042,0.297199483414369,0.160916398926998,0.0492271101963641,0.21182508690594,0.280339919609159,0.310481136129112,0.15049378326213,0.0473262976169308,241.971593834448,240.900647306084
AS006,combined_a3_3_g0_01_p0_03,"combined weak-link classes, alpha=3.3, tau=0.01, p=0.03",combined,boundary_constriction,conductance,3.3,1,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,1.02593001707501e-08,3.70590265248982e-07,0.118804458271627,165.790215104134,0.207336571535405,0.265757198697671,0.296760616727731,0.161386994379499,0.0498608367314527,0.212236205808676,0.281309929483573,0.311370383621392,0.149956262905078,0.0475275995910232,241.916141910708,239.669154788518
AS006,combined_a3_7_g0_003_p0_03,"combined weak-link classes, alpha=3.7, tau=0.003, p=0.03",combined,boundary_constriction,conductance,3.7,0,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,3.45701022995365e-09,4.16251374123796e-07,0.133204998668187,165.495049064998,0.208517338662579,0.270572602199109,0.296625744120599,0.161930486842348,0.0505059303498042,0.213781146135107,0.287372554985413,0.312379599804715,0.149616335002642,0.0478484572785677,241.446511265821,239.034555505773
AS006,combined_a3_7_g0_01_p0_03,"combined weak-link classes, alpha=3.7, tau=0.01, p=0.03",combined,boundary_constriction,conductance,3.7,0,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,1.15028517065986e-08,4.15510297400373e-07,0.133204998668187,165.790215104134,0.20855517599594,0.270750515411903,0.296808882462481,0.161736881576116,0.0504387182883078,0.213497151694697,0.286742908964675,0.311796641968318,0.149970915957113,0.0476350811178616,241.462293445645,239.758138017697
AS006,combined_a3_7_g0_03_p0_03,"combined weak-link classes, alpha=3.7, tau=0.03, p=0.03",combined,boundary_constriction,conductance,3.7,0,0.03,0.03,0.970836601307189,0.03,0.0300653594771242,3.43498368218108e-08,4.13599203558e-07,0.133204998668187,166.556272331724,0.208597804593985,0.271314403644096,0.297381629200527,0.161155964639609,0.0498118124253937,0.21310348870665,0.285808854942869,0.310949398262688,0.150481426441069,0.0474453585793406,241.524054196924,241.072398050455
AS006,combined_a4_1_g0_003_p0_03,"combined weak-link classes, alpha=4.1, tau=0.003, p=0.03",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,3.83074106562432e-09,4.61251522677719e-07,0.147605539064748,165.495049064998,0.209211980761952,0.273339022560114,0.296419309011486,0.162339878498212,0.0510622423567794,0.214520881591558,0.290636286134053,0.312605762991574,0.149637977115216,0.0478605651944645,240.98166683292,239.079756229372
AS006,combined_a4_1_g0_01_p0_03,"combined weak-link classes, alpha=4.1, tau=0.01, p=0.03",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,1.27464032424471e-08,4.60430329551765e-07,0.147605539064748,165.790215104134,0.20923094366085,0.273469990900659,0.296550721535234,0.162189894941472,0.0509835960400915,0.214241118416341,0.290021319189406,0.312028296080943,0.149987210804458,0.047650741245079,240.972856864772,239.770874272409
AS006,combined_a4_1_g0_03_p0_03,"combined weak-link classes, alpha=4.1, tau=0.03, p=0.03",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.03,0.03,0.970836601307189,0.03,0.0300653594771242,3.8063332694439e-08,4.58312630969676e-07,0.147605539064748,166.556272331724,0.209310735736507,0.274098150700532,0.297171134805867,0.161577291553382,0.0504344276300106,0.213867908888994,0.289141753997477,0.311217439451002,0.150475380697151,0.0474730455368002,240.977185320183,241.150943010996
AS006,crack_tunnel_a3_3_g0_01_p0_03,"tunnel/crack-like links, alpha=3.3, tau=0.01, p=0.03",tear_lane,crack_tunnel,conductance,3.3,1,0.01,0.03,0.969803921568627,0.01,0.0305010893246187,1.03787267107808e-08,3.70403785757073e-07,0.122231280348529,165.790215104134,0.210521665934562,0.277234632035348,0.30423278274074,0.156384945677014,0.0474851457449003,0.220534429345824,0.297820747171346,0.323561701357688,0.144527521356742,0.0579590204858907,235.021694712558,242.32221157957
AS006,crack_tunnel_a3_3_g0_003_p0_03,"tunnel/crack-like links, alpha=3.3, tau=0.003, p=0.03",tear_lane,crack_tunnel,conductance,3.3,1,0.003,0.03,0.969590413943355,0.003,0.0305010893246187,3.11917125667891e-09,3.71064413485458e-07,0.122231280348529,165.495049064998,0.21054590215241,0.277220763343733,0.304215860693517,0.156471449734551,0.0475416790364732,0.220681856683493,0.297986460296023,0.323709568783551,0.144529181390497,0.0582696010121047,234.817192691889,242.371203133955
AS006,crack_tunnel_a3_3_g0_03_p0_03,"tunnel/crack-like links, alpha=3.3, tau=0.03, p=0.03",tear_lane,crack_tunnel,conductance,3.3,1,0.03,0.03,0.970413943355119,0.03,0.0305010893246187,3.09929727016282e-08,3.68700154346298e-07,0.122231280348529,166.556272331724,0.210664532868875,0.277744104316057,0.304800531138741,0.155807669149691,0.047418044098407,0.220356125814519,0.297901876175296,0.323740217628836,0.144206952889344,0.0570746809351568,235.49728963302,242.206613044974
AS006,crack_tunnel_a3_7_g0_003_p0_03,"tunnel/crack-like links, alpha=3.7, tau=0.003, p=0.03",tear_lane,crack_tunnel,conductance,3.7,0,0.003,0.03,0.969590413943355,0.003,0.0305010893246187,3.49725262112484e-09,4.16041918150362e-07,0.137047193118047,165.495049064998,0.211626280859724,0.281654997328844,0.304553677472555,0.156527485307978,0.0478481147578327,0.221760728614485,0.302522150853327,0.324091650991539,0.144566117964571,0.0584134555281903,234.55491315206,242.607820294381
AS006,crack_tunnel_a3_7_g0_01_p0_03,"tunnel/crack-like links, alpha=3.7, tau=0.01, p=0.03",tear_lane,crack_tunnel,conductance,3.7,0,0.01,0.03,0.969803921568627,0.01,0.0305010893246187,1.16367541908754e-08,4.15301214333688e-07,0.137047193118047,165.790215104134,0.211630117333367,0.281750015059024,0.304638910039422,0.156387399407294,0.0477982297797053,0.221619155882135,0.302377249189851,0.323955709392846,0.144556109587428,0.0581009017990571,234.774988071165,242.597617815231
AS006,crack_tunnel_a3_7_g0_03_p0_03,"tunnel/crack-like links, alpha=3.7, tau=0.03, p=0.03",tear_lane,crack_tunnel,conductance,3.7,0,0.03,0.03,0.970413943355119,0.03,0.0305010893246187,3.4749696665462e-08,4.13391082145849e-07,0.137047193118047,166.556272331724,0.211884618827363,0.28256404821958,0.305470981187285,0.155616235805318,0.0477645340828404,0.221470498304815,0.30254897437425,0.324198407893399,0.14420291712611,0.0572026569287414,235.312787088069,242.612826500616
AS006,crack_tunnel_a4_1_g0_003_p0_03,"tunnel/crack-like links, alpha=4.1, tau=0.003, p=0.03",tear_lane,crack_tunnel,conductance,4.1,0.999999999999997,0.003,0.03,0.969590413943355,0.003,0.0305010893246187,3.87533398557077e-09,4.61019422815266e-07,0.151863105887566,165.495049064998,0.212164604634596,0.283479313098718,0.303921766704921,0.157258608869929,0.0489073572532394,0.222402782997378,0.305313806675705,0.32428797925777,0.144596153240393,0.0584509530595948,233.411901520745,242.975997620428
AS006,crack_tunnel_a4_1_g0_01_p0_03,"tunnel/crack-like links, alpha=4.1, tau=0.01, p=0.03",tear_lane,crack_tunnel,conductance,4.1,0.999999999999997,0.01,0.03,0.969803921568627,0.01,0.0305010893246187,1.289478167097e-08,4.60198642910303e-07,0.151863105887566,165.790215104134,0.212182755731941,0.283634259368258,0.304060144757281,0.15707292313429,0.0488331120483395,0.222265949418968,0.305182788056314,0.324163940455743,0.144577914583851,0.0581376700111638,233.656706352786,242.979945735946
AS006,crack_tunnel_a4_1_g0_03_p0_03,"tunnel/crack-like links, alpha=4.1, tau=0.03, p=0.03",tear_lane,crack_tunnel,conductance,4.1,0.999999999999997,0.03,0.03,0.970413943355119,0.03,0.0305010893246187,3.85064206292957e-08,4.580820099454e-07,0.151863105887566,166.556272331724,0.212404132610564,0.284438920163183,0.304863611930374,0.156318342454641,0.0486724939431794,0.222142611230199,0.305425879002109,0.324461332568211,0.144199269635492,0.0572307581101548,234.234864420454,242.870126167088
AS006,boundary_sns_a3_3_g0_01_p0_03,"SNS-like boundary constriction, alpha=3.3, tau=0.01, p=0.03",boundary_lane,boundary_constriction,conductance,3.3,1,0.01,0.03,0.968941176470588,0.01,0.0313725490196078,1.19362955419186e-08,3.7064078155068e-07,0.134234523827009,165.790215104134,0.213861648841037,0.287871947841692,0.312191841993271,0.149746154193266,0.0479178801336888,0.235276652424585,0.335993110358642,0.35807547269502,0.132729260703283,0.0478464986688962,229.705111125852,223.733956437459
AS006,boundary_sns_a3_3_g0_03_p0_03,"SNS-like boundary constriction, alpha=3.3, tau=0.03, p=0.03",boundary_lane,boundary_constriction,conductance,3.3,1,0.03,0.03,0.96956862745098,0.03,0.0313725490196078,3.56441875962471e-08,3.68936060103858e-07,0.134234523827009,166.556272331724,0.213875439237451,0.287873092284991,0.312303854716902,0.149643383032421,0.0479181293571578,0.234489160156799,0.334412212014303,0.356682679070777,0.132792919834538,0.0478477506026574,230.375429502084,224.384830468655
AS006,boundary_sns_a3_3_g0_003_p0_03,"SNS-like boundary constriction, alpha=3.3, tau=0.003, p=0.03",boundary_lane,boundary_constriction,conductance,3.3,1,0.003,0.03,0.968721568627451,0.003,0.0313725490196078,3.58727529908881e-09,3.7130183196911e-07,0.134234523827009,165.495049064998,0.213892596809532,0.287964523199298,0.312239776323033,0.149726509501945,0.0479207154056232,0.235638206930996,0.336716285304063,0.358725136574213,0.132687550056155,0.0478463227758518,229.433915674401,223.473848044576
AS006,contact_relaxed_a4_1_g0_03_p0_08,"contact-relaxed SNS links, alpha=4.1, tau=0.03, p=0.08",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.03,0.08,0.920962962962962,0.03,0.0814814814814815,1.2733584737122e-08,5.15134625074423e-07,0.0409895205919383,147.618513901284,0.214804128247814,0.288198365707744,0.318997749193224,0.14305698189114,0.0487549870792596,0.196890826421827,0.227483340078877,0.25784106178521,0.203220758253571,0.0517229860891759,287.674344388927,277.488216215071
AS006,boundary_sns_a3_7_g0_01_p0_03,"SNS-like boundary constriction, alpha=3.7, tau=0.01, p=0.03",boundary_lane,boundary_constriction,conductance,3.7,0,0.01,0.03,0.968941176470588,0.01,0.0313725490196078,1.33831192439693e-08,4.15566936890157e-07,0.15050537519998,165.790215104134,0.215010831215265,0.292373204684958,0.313119968946197,0.14935939082602,0.0480217672029954,0.236193972934389,0.339852807295904,0.358411985995831,0.132792736148204,0.0479051616980838,229.959186873867,224.032864850938
AS006,boundary_sns_a3_7_g0_003_p0_03,"SNS-like boundary constriction, alpha=3.7, tau=0.003, p=0.03",boundary_lane,boundary_constriction,conductance,3.7,0,0.003,0.03,0.968721568627451,0.003,0.0313725490196078,4.02209654746322e-09,4.16308114632032e-07,0.15050537519998,165.495049064998,0.215037671954447,0.292448215817472,0.313163079641545,0.149342888863105,0.0480261435031759,0.236550026417367,0.340556453763956,0.359055523740236,0.132753301832696,0.0479048844865947,229.687445236557,223.774142496869
AS006,boundary_sns_a3_7_g0_03_p0_03,"SNS-like boundary constriction, alpha=3.7, tau=0.03, p=0.03",boundary_lane,boundary_constriction,conductance,3.7,0,0.03,0.03,0.96956862745098,0.03,0.0313725490196078,3.9964695183671e-08,4.1365558254069e-07,0.15050537519998,166.556272331724,0.215041111399849,0.292431885411585,0.313256775848924,0.149245157335088,0.0480178671831834,0.235427898402427,0.338334658966972,0.3570478726004,0.132851591764221,0.0479065662891847,230.630650092974,224.679823493564
AS006,contact_relaxed_a3_7_g0_03_p0_08,"contact-relaxed SNS links, alpha=3.7, tau=0.03, p=0.08",contact_relaxation,contact_relaxed,conductance,3.7,0,0.03,0.08,0.920962962962962,0.03,0.0814814814814815,1.14912837871588e-08,4.64877588481796e-07,0.0369905429732127,147.618513901284,0.215134908313522,0.286574037507614,0.322228194232293,0.141367662937762,0.0484915854812839,0.196158875179532,0.223546888492004,0.257628665557998,0.203704149761198,0.0517671354776628,289.924078300749,279.276901881198
AS006,contact_relaxed_a3_3_g0_03_p0_08,"contact-relaxed SNS links, alpha=3.3, tau=0.03, p=0.08",contact_relaxation,contact_relaxed,conductance,3.3,1,0.03,0.08,0.920962962962962,0.03,0.0814814814814815,1.02489828371957e-08,4.1462055188917e-07,0.032991565354487,147.618513901284,0.215467396371822,0.283702695053366,0.326249417724486,0.139504947580142,0.0483166213127161,0.19515603215227,0.217970311806049,0.257398462703662,0.204439303448041,0.0518134099138404,292.633032370056,281.599539715562
AS006,contact_relaxed_a4_1_g0_01_p0_08,"contact-relaxed SNS links, alpha=4.1, tau=0.01, p=0.08",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.01,0.08,0.919333333333333,0.01,0.0814814814814815,4.28900802721269e-09,5.20532887082063e-07,0.0409895205919383,146.08761463441,0.215529682809847,0.289191783599084,0.321132736520144,0.142151858348615,0.0487845186041305,0.196715607808009,0.222436644980613,0.252682647180673,0.213275446594443,0.0523524532502005,293.382511813945,282.603165900482
AS006,boundary_sns_a4_1_g0_01_p0_03,"SNS-like boundary constriction, alpha=4.1, tau=0.01, p=0.03",boundary_lane,boundary_constriction,conductance,4.1,0.999999999999997,0.01,0.03,0.968941176470588,0.01,0.0313725490196078,1.48299429460201e-08,4.60493092229633e-07,0.166776226572951,165.790215104134,0.215710351735096,0.295089922993562,0.313663485401947,0.149128752365672,0.0481397957714193,0.236757566697729,0.342258290358316,0.35859496781925,0.132833861566152,0.0479460224889499,230.084813236262,224.246671277983
AS006,boundary_sns_a4_1_g0_003_p0_03,"SNS-like boundary constriction, alpha=4.1, tau=0.003, p=0.03",boundary_lane,boundary_constriction,conductance,4.1,0.999999999999997,0.003,0.03,0.968721568627451,0.003,0.0313725490196078,4.45691779583762e-09,4.61314397294955e-07,0.166776226572951,165.495049064998,0.215726655608726,0.295136815357583,0.313686960948291,0.149124640310451,0.0481384806384759,0.237109557983729,0.34294920337969,0.359232990228926,0.132796217258592,0.0479455820650947,229.810272444695,223.978177076264
AS006,boundary_sns_a4_1_g0_03_p0_03,"SNS-like boundary constriction, alpha=4.1, tau=0.03, p=0.03",boundary_lane,boundary_constriction,conductance,4.1,0.999999999999997,0.03,0.03,0.96956862745098,0.03,0.0313725490196078,4.42852027710949e-08,4.58375104977521e-07,0.166776226572951,166.556272331724,0.215765520643762,0.295217918002204,0.31384582758949,0.148990047876724,0.0481419270890913,0.236007856490033,0.340783787625762,0.35725380079075,0.132890907595197,0.0479477089465954,230.762776812471,224.907594747249
AS006,contact_relaxed_a3_7_g0_01_p0_08,"contact-relaxed SNS links, alpha=3.7, tau=0.01, p=0.08",contact_relaxation,contact_relaxed,conductance,3.7,0,0.01,0.08,0.919333333333333,0.01,0.0814814814814815,3.87056821967974e-09,4.69749190781374e-07,0.0369905429732127,146.08761463441,0.215796864455939,0.28705669169572,0.324424123784869,0.140532309230846,0.0485200274218953,0.196055431424009,0.218490598125922,0.252644050485395,0.213815314913546,0.0523903270027495,295.66525218632,284.414712822114
AS006,contact_relaxed_a3_3_g0_01_p0_08,"contact-relaxed SNS links, alpha=3.3, tau=0.01, p=0.08",contact_relaxation,contact_relaxed,conductance,3.3,1,0.01,0.08,0.919333333333333,0.01,0.0814814814814815,3.4521284121468e-09,4.18965494480685e-07,0.032991565354487,146.08761463441,0.215952177384047,0.28330663353459,0.328326027009115,0.138779563688888,0.048409251508585,0.195109514884592,0.212981519768374,0.25259000461679,0.214490914532001,0.0524199034102009,298.251069579521,286.731164920224
AS006,contact_relaxed_a4_1_g0_003_p0_08,"contact-relaxed SNS links, alpha=4.1, tau=0.003, p=0.08",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.003,0.08,0.918762962962962,0.003,0.0814814814814815,1.2920686070495e-09,5.22703772114147e-07,0.0409895205919383,145.480885865839,0.215956071796527,0.289789852682676,0.32247129677736,0.141495903008055,0.0487958581795101,0.196872408710642,0.221042632453384,0.251375026315,0.216644167222815,0.0526079060200569,295.592266777391,284.575319358548
AS006,shuffled_tau_control,"same weak-link histogram, shuffled positions",shuffled,boundary_constriction,conductance,3.7,0,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,5.27075142395612e-09,4.61855108880561e-07,0.0506719801170925,146.08761463441,0.215973402003922,0.296589138074647,0.31627022923224,0.146257179415152,0.0469834965196003,0.244653060117059,0.347308771248946,0.36488861147033,0.133854626467,0.0700831761795229,218.325002522179,232.920907753749
AS006,contact_relaxed_a3_7_g0_003_p0_08,"contact-relaxed SNS links, alpha=3.7, tau=0.003, p=0.08",contact_relaxation,contact_relaxed,conductance,3.7,0,0.003,0.08,0.918762962962962,0.003,0.0814814814814815,1.16601313319102e-09,4.71708282151792e-07,0.0369905429732127,145.480885865839,0.216193226510991,0.287417985425177,0.325768137793713,0.139927518845934,0.0485445074333621,0.196231767048466,0.217076325679066,0.251373401008101,0.217231550675244,0.0526396194550335,297.885447577543,286.416445957816
AS006,contact_relaxed_a3_3_g0_003_p0_08,"contact-relaxed SNS links, alpha=3.3, tau=0.003, p=0.08",contact_relaxation,contact_relaxed,conductance,3.3,1,0.003,0.08,0.918762962962962,0.003,0.0814814814814815,1.03995765933253e-09,4.20712792189436e-07,0.032991565354487,145.480885865839,0.216254158695752,0.28324640291985,0.329556978118202,0.138264677257933,0.0484688322796388,0.195303900214479,0.211611311244331,0.251349677937716,0.217907983961803,0.0526612734848056,300.394808665427,288.720690861296
AS006,uniform_tau_control,"same mean weak transparency, spatially uniform",uniform,boundary_constriction,conductance,3.7,0,0.01,0.08,0.920627450980405,0.920627450980392,1,4.5038786461516e-07,4.5038786461516e-07,0.0483522357263291,146.08761463441,0.217300803667166,0.301596754467126,0.318737326808449,0.142751084627301,0.0486780861697909,0.282773283401762,0.41727663678593,0.430386613725576,0.156386439867649,0.0479301563685596,201.696568263515,197.136100472863
AS006,boundary_sns_a3_3_g0_03_p0_08,"SNS-like boundary constriction, alpha=3.3, tau=0.03, p=0.08",boundary_lane,boundary_constriction,conductance,3.3,1,0.03,0.08,0.9078605664488,0.03,0.0949891067538126,3.20482121318021e-08,3.88992402834432e-07,0.12207827168525,147.618513901284,0.219270946050299,0.298546388041743,0.319521945021356,0.147460813605725,0.0543189214152216,0.274731703711983,0.389185160676174,0.406295217602441,0.146241226436669,0.0906551940336331,195.046802968159,223.611823929903
AS006,contact_relaxed_a4_1_g0_03_p0_03,"contact-relaxed SNS links, alpha=4.1, tau=0.03, p=0.03",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.03,0.03,0.970413943355119,0.03,0.0305010893246187,1.12767243196931e-08,4.6711619646508e-07,0.0400589807245186,166.556272331724,0.219350050822531,0.304173966917222,0.324046585426817,0.141290529648439,0.0488816006379556,0.223666530653041,0.315198051301248,0.334655594445913,0.136470147288412,0.0468996275730924,244.644526179516,241.204240065492
AS006,boundary_sns_a4_1_g0_03_p0_08,"SNS-like boundary constriction, alpha=4.1, tau=0.03, p=0.08",boundary_lane,boundary_constriction,conductance,4.1,0.999999999999997,0.03,0.08,0.9078605664488,0.03,0.0949891067538126,3.98174756789056e-08,4.83293591400354e-07,0.151673004215007,147.618513901284,0.219685881408017,0.302255580001958,0.319423856463842,0.147604368985022,0.0526766169951257,0.275731536780857,0.394026997621131,0.407173499487011,0.146182879464945,0.0893484628497027,195.807825840341,221.955244795298
AS006,contact_relaxed_a4_1_g0_01_p0_03,"contact-relaxed SNS links, alpha=4.1, tau=0.01, p=0.03",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.01,0.03,0.969803921568627,0.01,0.0305010893246187,3.77627667515613e-09,4.6927457317146e-07,0.0400589807245186,165.790215104134,0.219744617416435,0.304835320467332,0.325000377009905,0.140937903619888,0.0489647273226481,0.222145797585181,0.311612390972432,0.331509759901991,0.13775894469873,0.0467758362515783,246.377007749911,243.348632334199
AS006,contact_relaxed_a4_1_g0_003_p0_03,"contact-relaxed SNS links, alpha=4.1, tau=0.003, p=0.03",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.003,0.03,0.969590413943355,0.003,0.0305010893246187,1.13490353784717e-09,4.70111540306203e-07,0.0400589807245186,165.495049064998,0.219948694855439,0.305158123178676,0.325537478349763,0.140701534579565,0.0490178457619791,0.221585927562485,0.310217885576541,0.330385565235709,0.138239927936953,0.0467371031521991,247.078437834171,244.232336229799
AS006,bulk_AB_reference,"bulk AB reference: no weak-link mask",none,bulk_sns,conductance,3.7,0,NaN,0,1,NaN,0,NaN,4.31848237724718e-07,NaN,165.495049064998,0.220156882854387,0.307303582702721,0.3249416794445,0.141082940856763,0.0484792164703883,0.267232195735715,0.394342799148991,0.408778468705835,0.142720576579914,0.048055138569482,213.181836567769,208.004495876844
AS006,boundary_sns_a3_7_g0_03_p0_08,"SNS-like boundary constriction, alpha=3.7, tau=0.03, p=0.08",boundary_lane,boundary_constriction,conductance,3.7,0,0.03,0.08,0.9078605664488,0.03,0.0949891067538126,3.59328439053539e-08,4.36142997117393e-07,0.136875637950129,147.618513901284,0.220575779141302,0.302432670091824,0.321056317771655,0.146776938806613,0.0551264960060231,0.275317580461497,0.39195087347404,0.406779163617467,0.146225125834735,0.0899920852094593,195.46308300515,224.10400338338
AS006,contact_relaxed_a3_7_g0_03_p0_03,"contact-relaxed SNS links, alpha=3.7, tau=0.03, p=0.03",contact_relaxation,contact_relaxed,conductance,3.7,0,0.03,0.03,0.970413943355119,0.03,0.0305010893246187,1.01765560933815e-08,4.21543884614828e-07,0.0361507874831022,166.556272331724,0.220849514645834,0.306534128710325,0.328747539759068,0.138978074863957,0.0486826563605278,0.223061643112374,0.312466629364099,0.33446949713601,0.136484163689319,0.0469147615981024,247.112727301121,243.399285535361
